"","RDFM14","RDFM15","RDFM16","RDFM10","RDFM12","RDFM19","Dm","MEcc","ASPAN","RDFM20","RDFM23","RDFM7","RDFM5","RDFM8","RDFM9","RDFM17","E3m","E1m","MoRSEN11","RDFU3","MoRSEN5","MoRSEM6","MoRSEM7","MoRSEM4","MoRSEM3","MoRSEE30","MoRSEM1","MoRSEM8","MoRSEM9","MoRSEU10","MoRSEU11","MoRSEU12","MoRSEU13","MoRSEU14","MoRSEU15","MoRSEU16","MoRSEU17","MoRSEU18","MoRSEU19","MoRSEV19","MoRSEN10","MoRSEV13","MoRSEV11","MoRSEV10","MoRSEV17","MoRSEV16","MoRSEV15","MoRSEN16","grav","L2p","RDFP11","RDFP10","MoRSEP30","E2p","P3e","MoRSEM18","MoRSEM19","MoRSEM12","MoRSEM13","MoRSEM14","MoRSEM15","MoRSEM17","MoRSEP5","MoRSEP4","MoRSEP7","MoRSEP6","MoRSEP12","E2e","L3e","MoRSEM30","MoRSEP8","MoRSEP1","MoRSEN23","MoRSEP22","MoRSEN28","MoRSEN29","MoRSEN26","MoRSEP23","MoRSEN27","MoRSEN24","MoRSEP25","MoRSEN25","MoRSEP26","MoRSEE8","MoRSEE9","MoRSEN22","MoRSEE4","MoRSEP27","MoRSEE2","MoRSEE3","MoRSEN20","MoRSEN21","Vm","MoRSEU7","MoRSEU5","RDFM22","MoRSEP20","MoRSEP21","MoRSEP24","MoRSEE29","MoRSEE28","MoRSEE21","MoRSEE23","MoRSEE25","MoRSEE27","MoRSEE26","MoRSEV28","MoRSEV29","Dv","MoRSEP3","MoRSEP2","E3v","E3u","MoRSEV9","De","E1p","E1u","P2u","SPAN","RDFU8","RDFU1","RDFP15"
"MoRSEE23",0.0304968274048493,-0.0494133650603244,-0.0788294826102408,0.123259690037275,-0.0453361355976941,0.169478314885781,-0.0284623960456626,0.104679780514906,0.206600909526671,-0.0458447304024212,0.265147210222924,0.133096434098452,0.110404836307473,0.155056213548534,-0.0968246580400251,0.0396014842212286,0.0509177526113147,0.0864674700757112,-0.11113102908484,-0.0242102062450526,0.089771789789339,0.0212459138989097,-0.0327857281962493,-0.0293406158509245,-0.162400677601749,-0.104221497671536,-0.0730537638814879,-0.0515711266412769,-0.0907818079346726,-0.0794685627802199,0.135764591357277,0.0530706432769118,0.21614372448541,0.155428788331358,-0.156761094877486,0.0492283739726494,0.0909267874627843,-0.191300615648869,0.15341586267685,0.0271396988125522,-0.200480957437141,-0.042420332472034,0.10413341295721,0.0834550674008718,-0.0475901639274253,0.0536201219852241,0.0613632938960783,-0.0298641542839373,0.10067966331446,-0.00148068898276725,-0.0162068619955863,0.0577995383300844,-0.0793735554068281,-0.174859295285911,-0.0734856653678378,-0.162474936624985,0.00897827491931857,0.0711771692832864,0.000611574251089477,0.12661824069363,0.0403925011200596,-0.0367703450181388,0.0817070792212968,-0.195411540730021,0.128397078181293,-0.0676057434633355,-0.0606800257804691,-0.104933789246194,-0.00491394241531525,0.0327673322196675,0.111060310595526,-0.148786171454411,0.157772118660496,0.0642422961076601,-0.0795547315888549,0.192756227664245,-0.0692383481091048,-0.171926565005056,-0.0590540020855756,-0.0770984673105167,-0.0657872153073213,-0.0526835370440469,0.0631409981429801,0.122845623067853,0.0344675221228513,8.94225716876976e-05,0.0204144485755183,-0.0493482238697002,-0.0275035408579827,-0.0436041111223427,-0.0246003362613087,-8.40111703926375e-05,0.0224610256744316,0.0683656257550514,0.0180795648045221,-0.0206558457476949,-0.00667955688986324,-0.0626141130374643,-0.0486216607100414,0.0438674434039807,0.0522378075228616,-0.00455972912220197,-0.0355064896755822,-0.0467300822159081,-0.0247646275685305,0.019979760526137,-0.0364621032192939,-0.0332862573439398,-0.010963639309365,0.0285121112161254,-0.0288130641441062,0.013730102472797,-0.00182022212710534,0.0149239712621089,-0.0316669913394211,-0.0147675211566434,-0.0202476109101349,0.00792832130200328,0.0311404018024636,0.0192499965587559,0.00111652448137424,-0.00501800532431676
"MoRSEE25",-0.0758171771221791,0.0373210348261624,0.127984914266094,0.0090691879810627,0.113812358435789,0.0594119198408606,-0.05833364795257,0.0906997220711029,0.09091829160331,-0.01523136950581,-0.298974160881992,0.170815971376129,0.0554046934466551,0.0964831032689773,-0.00961650730033425,-0.0440608786562227,0.00343557897623938,-0.0304730781052291,-0.05709217092386,-0.160606056318032,-0.0122915513127924,-0.0377733630337314,-0.0367484376458316,0.169741267600417,0.0846356949196115,-0.14906418775077,0.0379715637353558,0.0473514906998704,-0.184515008836901,-0.12471828824827,0.100246950256539,0.0391281239695439,0.104696664883218,-0.271667905497684,-0.0790265614949761,-0.0514981622720977,0.00797544665276436,0.0635397661909727,0.0910419929185202,0.0209022056765824,-0.0380848092645281,-0.265495621609303,0.00271822678488993,-0.0772896522283692,0.034617165403928,0.064300598139188,-0.110881260245716,-0.10301850492529,-0.0485805124202238,-0.127422885283321,-0.00977876899029227,0.0586462695810353,0.0389079953521289,0.0170160226224232,0.126507031655295,0.104988745935265,0.137234422250424,0.0802711067388024,0.0152099494767834,-0.0573909260191292,0.102962524646637,-0.113939259713626,0.0615271229076945,-0.00939112427470202,0.0206370559867228,-0.140422321174504,0.0405502163312975,-0.150451800877195,0.267401995186842,0.0442122354267697,-0.0749989551038332,0.0954157184617925,-0.00746487655833897,-0.0241269586730841,0.171126774314586,0.109979242694946,-0.0392035810083467,-0.00395428509962011,-0.0101894434955657,-0.102976367899372,-0.106778587124557,0.104420155532489,0.017394435462839,-0.108891642889438,0.0239002256337314,-0.195590520821943,0.0437843730877072,0.134887702943965,0.0691768533779153,0.0655472802321531,0.0676966159112844,0.0649556478666271,0.00105225156484602,0.0122853858765409,-0.0155377894220984,-0.0224699851674104,-0.0302871251649097,0.0495939094380762,-0.0485982768930277,-0.00803883754275438,-0.0344800264455936,0.0351140899798062,0.022167236909173,-0.00606866405782265,0.0281191432407914,-0.0664173126290649,0.0276642283528417,0.0356100007787956,0.0214520851237994,-0.016033080955891,0.0459754889651144,0.00549777724410227,-0.0428888369140158,0.0539848230463525,0.0578891934836318,0.0377201473431472,0.0224002863942055,-0.0514421346663918,0.00396522588692885,0.0143248892495296,-0.000410711922510108,-0.0116107211216619
"MoRSEE27",0.0561464452750979,0.0557318948876047,-0.156733054349155,-0.062639476489676,-0.135701506596686,-0.0164736329038663,0.0698794327453717,0.0111927890555517,-0.20412186731815,-0.241969172664924,-0.134549813546282,0.0103318302111007,-0.16868655853007,0.0996176138099276,-0.0708787628416352,0.0994387088326121,-0.0752272982757381,-0.0111082103335077,0.0662254184180013,-0.042970290404273,-0.0302129905510086,0.0516515987977927,-0.0393121676075467,-0.0341673915462081,-0.0688131082655897,-0.0342384449951512,0.00451454878328996,-0.087885939406343,0.0353672993255259,-0.158340062660174,0.0324239408424159,-0.0801157898988122,0.121508308121604,0.161208239640456,-0.130749569546548,0.101539110168323,-0.0546959229029857,-0.0318329751160932,-0.101569204655704,0.12793097247046,0.0151939456753665,0.0204853428410123,-0.00328168800213135,-0.10155619349031,0.135605357485001,-0.0485935803520242,-0.109849309427857,0.0325650207321229,-0.13517602043736,0.0225374305898817,-0.0135066037338637,0.00331072396935846,-0.0530668871728337,-0.00954229734265965,0.13645154204611,0.0606554437950284,-0.103160303828905,-0.11813496340419,-0.0700134894774495,0.0428135684095286,0.122816887141965,0.0821730255463496,-0.138288802100856,0.029665647796532,0.230465002586232,0.104171861336879,0.100307474885905,-0.0894588088292875,-0.0524640809197704,-0.0830769282351956,-0.128119923121831,0.0759359265072112,-0.140045052897528,-0.0290067476803846,0.121787999982587,0.0445831410421614,-0.0986389635298486,-0.159413623507021,-0.000847606815040692,-0.192241182086138,-0.19204702257878,0.116010679535999,0.0273476738158331,0.124454000203531,0.0477754868379337,0.12304152533407,-0.0488923273231895,-0.127323173103578,-0.092106230660393,-0.0498849972097595,-0.0266219625410392,-0.12977911187663,-0.0174011119667929,-0.0269936958155702,0.0768128331578452,0.0124208138945819,-0.0273863929187682,-0.0202825775134964,0.0546692358275509,0.0215331920536539,-0.0571357043659078,0.155893018135662,0.0315738828842311,-0.00447009055591162,0.0658130768064925,-0.00239800637497807,-0.00545122533307642,0.0162454090160552,-0.0420363371616069,-0.0532508609654935,0.0974950440315951,-0.0144408411185425,-0.00819169176566512,0.122925179406964,0.0891451057245188,0.065429356456831,-0.00219310206939527,-0.0416611182749206,0.0104992269318249,-0.00985420238480927,0.00907603420006037,0.00303146425773919
"MoRSEE26",0.108208514955352,-0.0919282374822914,-0.109493939153702,0.0107746425859327,-0.0103580164800672,-0.0471748001530458,-0.080987554561698,-0.0858081029804575,-0.0831581360938949,0.103779293993492,0.105975369802337,-0.0710828381231032,0.0141435760223329,-0.0864446765566703,0.0489534836252482,-0.112506799493808,-0.0535154167298816,-0.0164397805080439,-0.0441230227163067,-0.0368904750983011,-0.0556496562698861,0.0239272844873182,0.142093363868081,-0.00112126875953335,0.0604286010764187,0.0381080456716089,0.116122141161831,0.0108862841093329,-0.154439681368977,0.121692625111394,-0.170165806451098,0.112809237941258,-0.0205447549326517,-0.0313217503673959,0.0485710209135362,0.0913360515133254,-0.0158543480586356,-0.0331723702293548,0.0582990509625023,0.157501517461157,-0.137014994483832,0.0494654944889298,0.205045794111221,-0.0472084521283667,-0.0294852368308505,-0.121042818092979,0.0584726342758986,0.0896005901149659,0.0891701013842746,-0.179592391138712,-0.034455020671542,0.100771528025057,-0.0995608276780406,-0.131109235540101,0.00860022325091164,-0.0447769302463527,-0.129016958339367,0.0861734538096093,-0.0393547510584874,0.0330742143529804,-0.0294767982766756,-0.0195941798396756,0.0401993498435363,-0.0200326976168237,-0.180239498563216,-0.081331105792375,0.0244692578947189,0.0377647717295576,-0.10708320882725,-0.0114327169186281,0.138162170152696,0.0196916342084888,-0.2030645170045,-0.0627652755626347,-0.130753325730537,0.148709245809682,0.0709125020452387,0.0208957145580953,0.134952689643342,-0.148565220546201,-0.0514456003262398,0.173338488814555,-0.0358687930574764,-0.130702741908014,0.000604848850294413,-0.208630582068176,-0.00844196028226262,-0.03266988446884,0.037478527341169,-0.0283291003560815,0.0561985109928184,-0.0669293007036704,0.0434849771199482,0.0144792982248364,0.121784621479913,-0.00571698727378396,0.0410603397986782,-0.0251723442795891,0.000208873470134442,0.0437753202473413,-0.0711488501778343,0.0569338416621629,0.0206681658233022,0.0323445089812003,0.0748003378039385,-0.0259612766494536,0.0122195091547471,0.0745485724688877,-0.0257455194429126,-0.0528945735655464,0.161331453745041,0.0854810959822507,-0.0401972628181264,0.232739454197753,0.194602292750605,0.110419144274006,0.0143611095909452,-0.159361750004368,0.0358450067996456,0.0127450700373662,0.0025488695776165,-0.00620115767153413
"MoRSEV28",0.0279836073483283,0.181611857885866,-0.0437566196037407,0.0392245034713429,0.0212611892334388,0.0692190418043488,0.0399075748002966,0.0826118133716489,0.0964352814333982,-0.13772770524221,0.0569422287601845,-0.0381999089138325,0.138706888183988,-0.0241074718023474,0.117979315038534,-0.080543157362287,0.049558225623675,0.00975355597147336,0.0521923720597516,0.0839904022111281,-0.0329908116804061,0.0365796347060372,-0.14509486864548,-0.0496779629325828,0.0892005832909752,0.0427393213783588,-0.0166862733933055,0.0444880082005043,0.111921166135612,-0.0542924593724077,0.0609479862805408,0.0179708444390094,-0.0698964618004467,-0.00501374356732792,0.0681079325976335,-0.0371836743079086,-0.0711557697990395,0.00224081808815799,0.0156850398859976,0.0539126193929765,-0.116981782564409,0.0776895171022,-0.00187515785123814,-0.116139243958514,0.0815638988648926,-0.120445474655397,0.0799881375428052,0.0109479641042857,-0.118732414871441,0.0101560761805373,0.0339365005670617,0.00816337500679554,-0.0995463933963889,-0.00160339193430533,0.0514794893796729,-0.00517459670818186,-0.0121498416546384,-0.101835612681789,-0.0253084907246067,0.00472505773474221,-0.0135496220324888,0.0136834368158846,0.0173567980970347,0.161059816972914,0.00410164547302607,0.0223908720844456,0.02654673060049,0.115338163074451,-0.0494570514084968,-0.0281095002486825,0.00858627927358285,-0.0416866586746027,-0.089622839910914,-0.141155516548617,0.175844446977524,-0.0113110191834157,-0.042422466914765,-0.0721827319024168,0.0831129110375138,-0.163809407888454,-0.0584775293263697,0.105110902631764,0.237486915092881,-0.0111460375489553,0.127404401067864,-0.232930154421237,0.0359320646907637,0.132259765308447,0.0078675904286824,0.00594555390950683,0.00923555114820784,-0.0464121671941013,0.0773391372056888,0.128140403871871,0.170595715204033,-0.0583187461107075,0.00603436373583619,-0.129080451046133,0.00183711136971717,0.139245292429995,0.175317803839357,-0.266406142830596,-0.0844058156349177,0.0564322777372576,-0.124537633070381,-0.0104448171171517,-0.0231181464265226,0.0925179430923562,0.129000697442289,0.197033610517662,-0.221644793583794,0.114690358662034,0.0120926914600161,-0.160348316307,-0.0176494026664448,-0.0608078122955948,0.0284495436643079,-0.0123939388175982,0.0185247453374217,0.0255366796529222,-0.0300673214968015,0.0108892349409454
"MoRSEV29",-0.05967159240474,0.117058972178949,0.134340996106503,-0.0385916992572768,0.0406932309912877,-0.0433938830260632,0.0958808900704227,-0.111501970817258,0.0593103555350746,0.229859088447822,0.0401892097115399,-0.00110925428605233,-0.0399214642909146,-0.00385314600695708,-0.194635821147748,0.187207393866118,-0.117393423150687,0.149659523449803,-0.101715197318321,-0.0257429191696587,-0.0504998753018487,-0.00914647477573689,-0.0667571718372314,-0.0184801402451763,-0.0626662755937426,-0.00338268177666954,-0.0301535600132816,-0.00715918247511843,0.0307062179450724,-0.0578569366396928,0.0163384638745935,0.010648386965348,-0.0378852774820268,0.0569951779600508,0.0516989645641885,-0.00958597350404735,-0.0155943204155332,-0.0132187956393752,-0.0157328220222026,0.0793840211537807,-0.110255746932864,-0.0343706699808273,-0.0103675313126688,-0.0824460841182407,0.102644300961343,-0.0296540496609422,0.0231913211443789,-0.0158103739309532,-0.142031362810361,-0.0963441056667629,0.0338552603735241,0.016714304771544,-0.0276568835460297,0.0166010987743226,-0.0179775924080694,0.0911090130101033,0.0560033385096654,0.0163938109116611,0.0414294374163872,-0.0381478047095758,0.127242330089658,-0.0878936517982205,0.0133759855325435,-0.087932100823044,-0.0553657002843059,-0.0500525098151246,0.060320989244935,-0.153537908087779,-0.036129998567888,-0.0823522622907824,0.0540350831975841,0.0490449735856833,-0.0950345661644343,0.0523335666962757,-0.0131996131880653,0.235752810860213,0.0444112990619851,0.0204070260570736,0.236828999191213,0.0350362709212137,0.0489283341160117,-0.1045858381861,-0.180294743232837,-0.179641643413914,-0.0989818222650978,0.25400233152139,-0.0995883145028819,-0.111323020851432,-0.19592862057119,0.0995762833937638,-0.022191994764439,-0.0297770520615917,-0.00750954144980373,-0.0633867328470142,0.116756308664637,0.121047141367883,0.0636454541655798,0.0398910831326009,0.0494390555830623,-0.0153716395465128,0.0967537454341381,-0.0230354005706394,-0.0302779076772952,0.039375112079254,-0.0987736352190986,-0.136007681950042,0.0486867146682343,0.153358347031094,0.105757736824265,0.162535858889891,-0.200970463658001,0.112830492274594,-0.0129278430921121,-0.10360478379866,0.0915411399618904,0.00759915925159444,0.0143744893329169,-0.00813851870340472,-0.0108114821139177,0.00126935783515572,-0.000102745500431313,0.00708930643517994
"Dv",-0.0708956832380413,-0.0629468813990255,-0.109910348548767,-0.141157281499439,0.15874022382489,0.0540119999348907,0.215980700953009,0.212567772058673,-0.038817046995289,0.121907347918104,0.00490993914159891,0.04379673341118,-0.00958421027968754,0.0391333972519116,0.0777545730319227,0.0433404022390247,-0.00151987809942234,-0.0184490347647988,0.0567590929650912,0.0282975281003606,-0.0287149903401712,-0.00444657137933292,0.0882404224293635,-0.0691803973307733,0.0361643522382921,-0.021228708002944,-0.0469227692340593,-0.0232347904593843,-0.0388395641464634,0.0145190808599868,0.0363856431523013,0.152365631788205,-0.0474189211936333,0.00707067816056591,-0.0682062301542258,0.0426523148819106,-0.00423476711753883,0.0449893446883655,-0.0300623866663522,-0.00753855567775414,0.000604880425061702,0.0724564068667009,0.0241230106082663,0.154113761750987,0.050542605144067,0.0795887759886248,0.0810903934703157,-0.0129667984492539,-0.0490429903744445,-0.0751300992331084,0.0162791380121615,-0.0289151675471468,0.000291205345699815,0.161011551299375,0.192240661817987,0.0143477106030664,0.0164989682192198,0.0278511529594379,-0.0551917562214845,0.0544266863781757,-0.0164477775970461,0.0483094522278119,-0.0366883964834914,-0.00600962486354808,-0.00377376605895035,-0.0863391584031241,0.0278833269448817,-0.0861719717889262,-0.0812868202701211,0.0164548405029737,-0.00461704457269191,-0.0920528899337415,0.0465069580914097,-0.00465371067902669,-0.028588619848496,0.0162072275517924,0.0232860402124414,-0.0101058448216019,0.0723142620645499,0.0320660136008606,-0.0125059872290367,0.0051032663878688,0.112673061416285,0.00641174471525629,-0.0803770596231879,-0.0182071090620009,0.0412630702179865,0.00160316340737686,-0.0373055932154179,-0.070309322785647,0.0184997261967361,0.00281544684095961,0.0100334615169143,-0.0336484013110345,-0.00165842728425164,-0.00262991420408355,0.0414314111444342,-0.0433532781435286,0.0709403782242628,0.0688848530278842,0.0194365465299843,0.00852806859764987,0.0306484755721784,-0.0223224886271136,0.128818517588753,-0.017055046616381,0.232770230444897,-0.027533541836304,-0.0647563473920384,0.0365293161582459,0.150780620116237,0.14844707885608,-0.0757457859766567,-0.312356518473349,-0.24528344527,0.488392906677196,-0.0465386245589791,-0.0787817577596666,0.0408740973096623,0.0365051133999617,0.0316022863409568,0.00885807593606115
"MoRSEP3",-0.0175117592438203,-0.0792424022330362,0.0721350876988653,-0.0627490661462892,-0.139445180785923,-0.215677430204015,0.172022781875345,-0.0127985152086799,0.130854415795792,-0.129588037681797,-0.0499001153963935,0.121151961626578,0.212466490185228,-0.125642536042201,0.0461869632475882,0.041521032563612,-0.061086609527206,0.0727820465750794,-0.0458745239838322,-0.081164098409428,-0.0322750134090545,-0.158569342253418,0.19689044564488,0.0460112258267974,-0.05628749006069,0.0419702437568837,-0.0528407735812354,0.0126576431537777,0.043328753499287,-0.0503134285099594,0.02689494705954,0.130763432750527,0.0496240845215243,-0.0173129324789105,0.0408908749168311,-0.222503177208262,-0.0606515231494414,-0.104370563816222,0.0410051577512045,-0.0142807699943227,-0.0029382937398426,0.0529738625943527,0.205620792507532,-0.0373919541817151,-0.0332437594982468,-0.180246804292057,-0.036870525771746,0.024152366799317,0.0132405297274447,-0.00266691699772846,-0.0411011821247743,-0.00265329154981221,0.0905081682643234,0.0826245010950692,-0.0563808557145117,-0.0395786133588062,0.00311017128914863,-0.0556518064004311,-0.0167649109853448,0.0620907044363426,0.0225449037514845,-0.00350209598844516,-0.0274105124838838,0.0536067623513413,0.0866534045643539,-0.0606627148368401,0.0255869908640965,-0.0617657226609374,-0.0192750731039141,0.1398359740893,0.0410084465024972,0.104943506314147,0.0466611850552506,-0.23346660420565,-0.0983611956693281,-0.157456396141467,0.0679434549619835,0.124922633741538,-0.0360812327756288,-0.216489371444085,-0.122169610996688,-0.0704680567498292,-0.0463756352898439,0.0160496584460837,-0.0749048072927703,0.183481041953668,-0.0750455473429033,0.0947449832861605,-0.104439526610405,-0.0986883120308638,0.0478676218774795,0.0655173623911319,-0.127168229401828,0.203721999962255,0.0275951511259739,-0.00705183581682976,-0.00313866599982166,-0.0183180509153993,0.0418064067370209,-0.0783012547458147,-0.0669448390701528,-0.0615168167994804,-0.0135986390692353,-0.166966566674231,0.0901968895838156,-0.0285307750670458,0.0262924300580436,0.0730986134708211,-0.0476594137964811,0.116459434422968,0.0676287411777749,0.0463674086087461,-0.0227432366395385,0.0220538213597869,-0.0873081715196681,-0.078366156441934,0.0337694367808294,-0.0212749622659756,-0.0590740934891524,0.0190796862107312,-0.0164643413903782,-0.00456518787176029
"MoRSEP2",0.12991781403667,0.0953919609537822,0.0223044664985141,0.0381341516440803,0.0630164455042324,0.047582215930479,-0.00601485632619728,0.0122472221377145,0.0163568293557428,-0.0131537023417935,0.048102848423196,-0.0574964459307153,-0.0311693568049661,0.0108270010392182,-0.0126086848085067,0.0121999666919961,-0.0396286826646872,-0.0782162112845608,-0.0215876063171285,-0.0012975434927229,0.0107929909975887,-0.0092339087230657,0.0201983844049424,0.0564461857469801,-0.0861014783155224,0.0186633948617293,0.0869070047206885,0.0374890169712013,0.0410197015995511,0.135985051285798,0.0209703006409982,-0.0131958845266436,0.146406734463294,-0.177530025603038,0.0359766365129873,-0.103382383325633,-0.0816552027687859,0.0403416369358117,-0.109820700996918,0.192391657184067,0.0849469826650831,-0.0871759051415147,0.0706561487726531,0.0251443273166852,-0.0201812657779609,0.193928706946449,0.207441027653817,-0.0892661614688494,-0.217345401635268,0.246026852608676,-0.198565544544363,-0.16108227629376,0.0971663358728359,-0.0811798072402749,0.0490620309835014,-0.0576220183004861,-0.0573804747812354,0.0536680549987619,-0.0206001843054834,0.0316131533836379,0.0548998251769297,-0.0151926004482219,0.0538163126953314,-0.131206809983256,-0.0599277478264679,-0.0949088724758889,-0.100048975218424,0.063748660928235,-0.0750402719853272,-0.0553113896484774,-0.0787716978308782,-0.109579891243652,-0.0331714461621299,0.00650329497559366,0.093572092018125,0.0557158563209366,0.0600112468982353,0.0442968230097045,-0.113695734159472,0.0407803181757158,0.00901799514602469,-0.0341957010359464,0.0103873064814754,0.0428916622281883,-0.0176306666451648,-0.0183139634203988,-0.0464196448380182,-0.00705368088236006,-0.0374866990018735,0.0285645098685594,-0.0391885317651741,-0.108715302269364,-0.00318321807827909,0.0165409700852461,0.060932475434634,0.0142378868175393,0.0445752213881999,-0.00893484518193719,0.242396142243996,0.0781926360995069,-0.0602654674206439,-0.0700510832006788,0.154027677742902,-0.111145148475064,0.186578821253197,-0.0563921665870976,-0.0468412579372156,0.246699038348604,0.168282076560737,0.137439989837164,0.170055385197871,-0.0492325793610276,0.0686885686638904,0.0858854163315352,-0.119707508154858,-0.0871793336779271,-0.102130336018241,0.0155717744861628,-0.000491627859764514,0.0245832738891786,0.0194503830968288,-0.0415696342300161
"E3v",-0.0499101160578847,-0.0797312380635591,-0.103404620177357,-0.0100980800101983,0.135247774454443,0.130873946773512,0.215030221217519,0.0891286854736526,-0.131858101581263,0.0783183468295469,-0.0634668019720043,-0.126789634808016,0.226929187290703,0.0315415533065678,-0.098894387789169,0.071100737368331,-0.0331516377925671,-0.129280584110724,0.0325294495880123,-0.0643280876676898,0.106104891015467,-0.144479877430726,-0.0334056319299952,-0.114261816035034,0.00382287534001337,-0.0892635169166687,0.0567198386075335,0.0353955907431555,0.0765603090158209,0.0657665823527295,-0.0601575100672276,0.0986471741925148,0.010949677896916,-0.0205423707452189,-0.0477281743157815,0.00293242259788359,0.0546393468763026,0.00290043226120614,-0.0217456351920069,0.00817005032925455,-0.0270588560158271,0.0718990580715576,0.0366444113283528,0.0218010155705587,-0.0312877092849595,0.011729178282971,0.0852740676523542,0.0448860026856552,-0.00549274874577148,-0.0872612013040767,0.0410033647604739,-0.0117184271960291,0.0373091636909863,0.180906594806594,0.139054333786873,-0.0354019899443044,0.0619887945817364,0.0731714154416389,-0.113699427160731,0.142570955123936,-0.0220894220028553,0.0673108159866356,-0.106882218923647,0.138040522090057,-0.132066558855759,-0.0426948761559089,0.129414369110305,-0.332613161138885,-0.0606641838954781,0.105121171197235,-0.0863846540537506,-0.30704310802975,-0.0350381659769238,0.0683629306296963,0.0450079268135174,-0.0281427719857803,0.0116813331710121,0.0208164529748188,-0.00830958948727053,0.0390564669029557,0.0263527675477423,0.0476933893604311,0.0776673496451415,0.0668381371948479,-0.108151336646404,0.0192717342285883,0.0101660042042552,-0.00985957378613161,0.0211696423442087,0.000280486588613032,0.0960538507369657,-0.0218666219150988,-0.0211644129525734,0.0102631167899505,0.0269124572503539,0.0144013700720209,0.00551307265351145,0.0330654391959626,-0.0314710063343572,-0.0370999059394654,-0.0104738567473259,0.00301564387343664,-0.016125658316625,-0.00687820819814224,-0.0736378770380996,0.0202804263877827,-0.104520674858047,-0.0102297850532317,0.0545719217820024,-0.0389669858166464,-0.092895789899545,-0.0710142565235607,0.0485725444415218,0.180456957032928,0.15145606774448,-0.307422085449297,0.0349272196833836,0.0453135814122656,-0.032116571926207,-0.0234415901917471,-0.0183636219199314,0.0038397668775048
"E3u",-0.0224898694846501,-0.100704163463058,-0.0542570362726196,-0.00804830565257307,0.110398561592169,0.12142143017869,0.198903118022102,0.124476107314798,-0.14323204712732,0.0692382840203899,-0.0605046471042709,-0.12247644457034,0.202195939767413,0.0422470517507408,-0.0682505837847924,0.0923940629666852,-0.0502112429794392,-0.0731265145686105,0.0182702594833505,0.00444306967910444,0.102967693521482,-0.190194969076999,-0.0392064076849477,0.039009560201815,0.00908392280184339,-0.212254244814617,0.233436714717623,-0.261738753397487,0.213060774915715,0.0743642596872,0.0306024700500784,0.152929860849592,-0.141398212691304,-0.0204993930092415,-0.0666673969356062,0.0761724372963257,-0.0559429656160672,-0.112803026504522,0.0739254750342835,0.0522606325420865,0.017156165380487,-0.00213085391156777,-0.0295927425706162,-0.0790631182173186,-0.0499315275639052,0.023908551594522,-0.0229807671283443,0.00200661543574214,0.0498978357658382,0.0135649653834855,0.0301283301077107,-0.0170448115305131,0.0303242708184022,-0.0834476299957154,-0.0542633302247352,-0.00356656871944789,-0.0273536151933506,-0.0383088032395754,0.0840569705864778,-0.0849147741505161,0.0453962029764744,-0.0347165701005892,0.0569349915994327,-0.0621173918943794,0.060855865213155,0.0371852675636249,-0.123101728569675,0.197301961136379,0.0289385807797664,-0.0910744126179788,0.0633251665116744,0.223397191716319,0.0123276340158401,-0.0191944063502167,0.0196120163543075,-0.0161614769862281,0.056030569379956,-0.0345684759981148,-0.0517303734177599,-0.0316543646875265,-0.038374109435145,-0.0556213203255713,-0.137348081526178,-0.046559590975175,0.151804981277597,0.00776750297134064,0.00312967421251034,0.0189813436691399,-0.0165410755337062,0.056092676427884,-0.0137247741539399,-0.000249266723725036,-0.0193660385828085,0.0300244691567295,0.00725422123543943,-0.0450944062519522,-0.00408479922064471,0.0157615265875628,-0.0473495815788312,-0.025114735504336,-0.00397440194912968,0.0381569450523646,-0.0336034519320444,0.0566609634539714,-0.0744832914125416,-0.0192232263277977,-0.388289724119375,0.0876094878089478,-0.0385723591073876,0.00438229870197376,0.0907781165185246,0.0669255605623304,-0.0316155215453427,-0.0822728866996781,-0.0494535870270907,0.100608021379138,-0.00873582461955695,-0.0179262961097123,-0.000430212235953916,-0.00284133771340269,0.00656132319706102,-0.00397909946852814
