"","E2u","E2e","MEcc","Dm","E1u","E1m","E1e","ASPAN","RDFM7","RDFM8","E3m","MoRSEE30","MoRSEV19","MoRSEV18","MoRSEV12","MoRSEV11","MoRSEV10","MoRSEV17","MoRSEV16","MoRSEV15","MoRSEV14","MoRSEM18","MoRSEM19","MoRSEM10","MoRSEM11","MoRSEM12","MoRSEM13","MoRSEM14","MoRSEM15","MoRSEM16","MoRSEM17","P1m","E2v","L3e","MoRSEE8","MoRSEE9","MoRSEE6","MoRSEE7","MoRSEE5","MoRSEE2","MoRSEE3","MoRSEE1","MoRSEN21","MoRSEP20","MoRSEP21","MoRSEP22","MoRSEP23","MoRSEP24","MoRSEP25","MoRSEP27","MoRSEE29","MoRSEE28","MoRSEE21","MoRSEE23","MoRSEE25","MoRSEE24","MoRSEE27","MoRSEE26","grav","MoRSEV28","MoRSEV29","MoRSEV26","L2e","MoRSEU22","De","MoRSEE10","MoRSEE11","MoRSEE12","MoRSEE14","MoRSEE15","MoRSEE17","Dv","MoRSEE19","E1p","MoRSEM5","MoRSEM3","MoRSEM1","MoRSEM9","MoRSEM27","MoRSEP7","MoRSEP5","MoRSEP3","MoRSEP9","MoRSEM30","MoRSEP8","P3m","P3e","MoRSEN26","MoRSEN24","MoRSEN25","MoRSEN22","MoRSEN23","MoRSEN20","MoRSEN28","MoRSEN29","E3v","E3u","RDFU3","P2u","MoRSEV13","TASA","RDFU8"
"MoRSEM1",0.156776795752194,0.0369029375308152,-0.0210521844311266,-0.0293842869434436,-0.0639676748172185,-0.126948066136484,0.041257712415865,0.0610580088102467,0.0446373565095541,-0.0609473429143094,0.0339684545044864,0.0613400059092937,0.131651426849819,0.118202881824739,-0.0206864588088583,0.0440700050616003,-0.0212258654154699,0.0733548876442251,-0.0634933279834189,0.0896924074298702,0.023230743079194,-0.10907842081163,-0.0567989813781157,-0.114616356454194,-0.118589028992811,0.0175054808274852,0.0199520883775579,-0.111135961139714,0.102790913019879,-0.047973600868208,-0.14925077741749,0.265637732554999,0.0862465710218114,0.088908519918611,0.0171452324198818,0.0158042253106615,0.0167402718160191,-0.0668170652654347,-0.0232593260316231,0.278052266107781,0.117764274775632,0.0847834667391046,-0.141789630737586,0.0594790563938311,-0.0177643472754263,0.0926692348236469,-0.01284694351438,-0.19235217847696,-0.130805954153131,0.0780054657643953,-0.0789990134538795,0.0617041252014812,0.0798750745728342,-0.265574640520632,-0.0758673887626632,0.0219481082061164,0.0200258265782302,-0.0139366175002334,0.116680441339786,-0.0179282126449527,0.0664247081253991,-0.0698565019634172,0.0874643884795081,0.0396784056467134,0.0648022047170778,-0.0503328424002535,0.093085559926944,0.246782744873902,0.237940056287307,-0.0646740945644246,-0.118623706020268,-0.164605268394929,0.123561967582329,0.0619729192615999,0.0634226914189524,0.174496161234079,0.089650010089042,0.105660885224185,-0.124851900823686,0.193927404450137,0.191814984862911,-0.0327369423033697,0.0327776837901501,-0.0427911676128887,0.0439289819110392,-0.0669223414166494,-0.044878396189996,-0.129225199296267,-0.0171023657856924,0.0221791637430954,-0.0433388057540134,-0.0123642404692699,-0.00182246542425203,0.0149871020023249,0.0393877560047458,0.0659720968969832,-0.0433354541314183,-0.0290116016771884,-0.00461529557279532,-0.0265285715821039,-0.0381118834503508,-0.0248100835773579
"MoRSEM9",0.123364499383323,-0.0233589659914216,0.0101872257593233,0.167429230760468,-0.0975021546313995,-0.00164711498443039,0.0329865814262941,-0.093497569778458,0.109207811813932,-0.117170713670615,-0.0625986919384426,0.130600869016251,0.104078493406819,0.152002177436692,0.124622047538548,0.0761383157281491,-0.0382458655483406,0.135935762183378,0.0370057407644525,-0.0607875745867145,-0.0340397220949818,-0.171794300416489,-0.14566135525317,-0.0636635488485096,0.0888800316320527,-0.0994296712109014,-0.0659579466732898,-0.029764724709983,0.0608666995495186,0.0777812942209895,0.0955142863402065,0.15003659017898,0.1432548039935,0.222896893157586,-0.00734568266813403,0.0613478268382901,-0.152208349813761,-0.0918931288818451,-0.0666139497999855,-0.102557303063418,-0.140345619650916,-0.0149180369546443,0.128568630743471,-0.0584397044919297,-0.0167403610723313,-0.0993439461461286,0.189348676505985,0.19130709274823,0.0708677706998477,0.158572932299776,0.196406548228379,0.146442813079559,0.251145732321067,-0.0070403270422172,-0.0435848820836882,0.0823430959172375,-0.0535649568318092,-0.0409689655220004,-0.01261092316418,0.188600184079173,-0.0727627675133357,0.0828670257558952,0.128748158690418,0.0567600355504172,0.253743513770879,0.0379396734351746,-0.172427109796508,-0.0662834832168407,-0.0808237411665264,-0.0174050616797496,-0.168106263365106,0.0469908039175626,-0.064472074496,-0.0737734881862864,0.0570758047280792,0.0368870721846728,-0.118640548466767,0.0554479322089087,0.0747085955874652,-0.0311750100868448,-0.102405976229481,0.00640819766154363,0.0546620038842362,0.0708753601046354,0.051067466671055,-0.0149135567850367,-0.0596797546659101,0.0178105807895457,0.0435160335755193,-0.0377654563166278,0.0417632716541423,0.0215287506020296,-0.0287141901522469,0.0298479978967696,0.0166407809082297,0.0222173499966674,-0.0120526517895812,-0.0372517537836946,-0.0448822794541035,-0.0107381305137661,0.0092238440260887,0.00623547405821973
"MoRSEM27",0.0196246850121616,-0.00527063291596224,0.0944715779566034,0.0474203011871488,-0.153820988674198,-0.160491870368464,0.0784308207409896,0.0852252511809931,0.144190564654473,0.219898784338922,-0.0843732846723195,-0.129197264702435,-0.180379445773755,-0.206658124523693,-0.00686847045305209,0.310430279371723,0.0380914177214952,0.018398316866983,-0.0864139417264201,0.0122380232492203,-0.0365340795495512,-0.0344753924192637,0.0306619779363808,0.0614424600648907,0.11605143888489,-0.100070531927227,0.0264720058122804,0.0176630746318586,0.051141205006178,0.0668427277443112,0.0386690086975926,0.197873791333122,-0.295050459063825,-0.0575923066263458,-0.117511447861875,0.03709817546319,-0.105519433027132,-0.213375528078205,-0.165157162839088,0.138305614933344,0.118426442124805,0.142008115409652,0.0866405350669434,-0.309795336133125,0.0684657772469641,0.043562707026804,0.140384591028409,-0.04149421896837,-0.00732791247896777,-0.0897517024284901,0.0336726834268043,-0.0609706428467907,0.0427990908931894,0.0710699247597925,-0.0295424820342905,0.0836969849330743,-0.0406670540449658,-0.179941814745759,-0.01683048775217,-0.194529265609069,0.0339636881147771,0.0774479849787912,0.0299045581862265,-0.0999768858733418,-0.0927623256776559,-0.113521195561356,0.0428921573629389,0.00529334196315857,0.0157325684385155,0.0490708150943122,-0.0142858664986371,0.0448154974801527,-0.0983066703357473,0.00597378992609027,0.113046701104273,0.00669735808547111,-0.000703643776769039,-0.0113757473468891,0.121363330964558,0.0240654589276787,-0.0285255628572785,0.0508444432180327,0.0221996508722527,0.0287650726517504,0.0241242680477379,-0.022012849125516,0.0353575340210667,-0.0233721771754423,0.0252506505088102,-0.00532229732903204,-0.0114220528511722,0.00116923791254183,-0.0263542281001918,0.00833404681521109,-0.0459567090144037,0.0126908438955039,0.0204185994952345,0.0254508156954397,0.0256826599976734,0.0139717870716765,-0.0145349153386559,-0.0110762647891807
"MoRSEP7",-0.116325022243026,-0.0553646743880778,-0.118179056183652,-0.130847460571546,0.132127362087459,-0.0188478076179061,0.0711915722625379,-0.035357068709066,-0.0256924596383829,0.0886037307605227,-0.084918370860162,-0.0279633507569099,-0.0659705639913865,0.0971492196030887,0.128521106033254,0.0513810942840083,0.048275200599809,-0.25936368212623,-0.0923131471305231,-0.0797043881284435,-0.139459338238764,-0.162684548359162,0.176959349242316,-0.122180600585495,0.0443595216250892,-0.0414359352472588,-0.00948471174372443,0.133400531139198,-0.114311490937716,0.102317450517665,0.00658350772341963,-0.00923258484019606,0.148990627423577,-0.0979880067260061,0.114719176790436,0.0996846839183935,0.0997358427297006,-0.0863169646111182,-0.135810562701964,0.0128578480064489,-0.0136885846854199,-0.0382143012709344,0.180054561889043,-0.0187510038435404,0.0285508626799889,-0.1032912314427,0.0320760438253139,0.13410200778269,-0.0358251535441538,0.043030122233482,0.124405974794621,0.0146237990864481,0.0219718891001444,-0.0114446135932091,-0.0178569433255936,0.0727051189863405,-0.0792151671574867,-0.100567493565396,0.0269367772743029,0.0903200046484581,0.0141541745495442,0.0203638805445138,-0.0938630200065477,0.111002806038212,-0.0516444170148644,0.0152458209636315,0.0568983513041046,0.0160732317647738,0.184538387296731,-0.201890420510483,0.186899557540658,0.0232449615213926,0.0506453773201697,0.156920614744018,0.0274445520888049,0.172523731965946,0.00497792306900881,0.17030519801396,-0.135815344514059,0.12528329199955,0.0101008389476466,0.244306127570712,0.0683631773976477,0.0352432994936443,-0.167199390143127,0.0757998053038623,0.0168481580660484,0.068527649295272,-0.229551486485922,-0.0592950283172332,0.0688059556512417,0.0441351935338834,0.0946881127111805,-0.0453516084150887,-0.0325219190691512,-0.0215721360257901,-0.0551262588202201,0.0469889363177466,0.0675493647514744,0.00931973364585105,-0.021211200737532,-0.0354270476188995
"MoRSEP5",-0.106096089495104,0.0242417116906434,0.0579467199087705,-0.109506359794224,-0.146000105274956,-0.125702490652638,-0.0996035393448244,0.141940254683923,-0.193958785287246,-0.00932429544425169,-0.0969189553821841,0.0169506238730026,0.0513518983436385,0.158225037887112,-0.130686611171627,0.146850944283946,0.0440214334504076,-0.0683075937042527,0.0357077206756595,0.0217802777041187,-0.159876268411479,-0.0334153354865582,0.054503531901569,0.0628223894455462,0.209364317096649,0.0108482444928746,0.0765471181371724,0.0220762725603894,-0.00586924389858899,0.0475714801374315,-0.0184647434513953,0.0218395798338371,0.0303365129909129,0.259960867135073,0.0955373801855924,0.0948316872356992,-0.055959516798134,0.125030471562183,0.18159158071689,-0.00238090726638758,0.0127715211279272,-0.00995690594815005,-0.0685043731968501,-0.0371151270848159,0.0213339152734582,-0.125253133698657,0.00361451501173393,-0.0526411478615552,0.12820498491567,-0.0666668217626226,-0.129678506371994,-0.00654204546062665,0.0849888726761311,0.0668500871263632,0.0481770499601235,-0.0817355232679351,-0.101269478451529,0.172166789323651,0.065125707755961,0.00838161967023306,0.0296715620894743,-0.18336724283401,-0.184043505993171,-0.0306564699034561,-0.0403262323429089,-0.0510815452253416,0.112484695811665,-0.0314249432607531,-0.0278608552720333,-0.0504564812611129,-0.009175984691692,0.0555545694036726,-0.00713535698106405,-0.0923853133356542,0.242340502190763,0.0918407634931325,-0.191930011122251,0.0953020896614425,0.145008813703947,0.052967956996407,0.0348528878969601,-0.0883968167462174,-4.42002966279967e-06,0.0457816223126013,-0.281216576751227,-0.000379682564264808,0.0789506576305565,-0.155240677079803,0.128373949161137,-0.0234833307709692,0.138835594526942,-0.152570900119146,0.0219982732081811,0.056939173568954,0.0200535515578631,-0.0272904609063358,0.0315686595898884,0.000583849659198722,-0.0493117520032151,0.00925373548334668,-0.0011647803236064,0.0508730112996515
"MoRSEP3",0.0247258532110634,-0.0603543022253943,-0.104103118798491,0.0578129822536037,-0.167690064716915,-0.00443749721416386,-0.154965866086405,-0.0988309259289352,-0.0643239019489022,0.11605316154922,-0.327947545111688,-0.0654351261145357,-0.113809544415403,0.219008149906541,-0.00682630662832746,-0.0462542024907889,-0.00581198511524393,-0.158673121506943,0.0574050429971193,0.0805011365461621,-0.0779524019870207,0.119595099272584,-0.134258410629183,0.204059339062439,0.000692493632959078,-0.0259102171010299,-0.188073985051537,0.0246870811689813,0.099148764571976,0.0617235260099963,-0.0914008804573566,-0.216847943661462,-0.134784404751658,-0.0210332796426468,-0.0509260649092789,-0.0381632875226579,-0.0778739444531477,-0.0745907141442836,-0.0733695665609754,0.0305815224431223,0.0161132217789696,-0.112153935819171,-0.171494417570299,-0.0351461567733325,0.00269013220494849,0.0500991747961708,-0.0123447659037948,-0.118598122323999,-0.0604109692738008,0.0473947375310268,-0.0892135786316994,0.011288168752383,0.0280871425988574,-0.197978794673622,-0.00380598696044031,-0.0237186680423242,0.0528682085180592,0.0387037463030864,0.0227309295746946,-0.112174035728709,0.00184372092267913,0.0313571264819889,-0.0219313430143968,0.13077224834177,0.28790412009726,-0.0440691105646185,-0.00623700458904999,-0.19616895477152,-0.20804449656658,-0.178258441707763,0.0552770929076742,0.080627617026968,-0.0474060503517137,0.0404254080583182,0.0945776767361771,0.0484460339334682,0.0342065800812805,0.0884905185571476,-0.129553186749483,0.0673403617227678,0.0639690802046959,0.126672684908094,-0.00120444577188899,-0.0909730249603928,0.129230138481185,-0.00879297111366602,0.00328246031864993,0.0820235720811298,0.0093212111666577,-0.0140090803901997,-0.0684013791992246,0.0380723532547224,-0.0104194232948526,-0.02965754341962,-0.0167031846437971,-0.0010413930723059,0.00640710096732465,-0.0297818105602155,0.0116230877830285,-0.00446210423121318,0.0138234241576012,-0.026949503691766
"MoRSEP9",0.0800163045312529,-0.0438392276864198,0.0517243683079634,0.228431493495087,-0.194704688860035,0.0804917946754175,-0.00169934051726287,-0.0389762283012652,0.109062947361517,-0.0758420327763241,0.0571276103336928,0.137391725404996,0.0189631416011611,0.132359465902581,0.0576643873603403,0.0699379380906447,-0.0302687010510887,0.00314600830847962,0.180970387378406,-0.277148216286958,-0.03753247935217,-0.0557931498778052,-0.0483561686455631,0.0767549076418272,0.0133360263385017,-0.0769130350918559,0.0282611120938246,0.010733324682155,0.124281514768939,0.0421447181298632,0.0452044387465286,0.0299297835384167,0.0765410256457639,-0.0335239957167158,-0.0633128382580874,0.0721031215271093,-0.0597543108823032,-0.154646377626537,0.0100005326694768,0.00365603700957234,-0.211681917896893,-0.0226151950015061,-0.125732619573564,-0.0264326137263892,-0.0948216251188714,-0.0281022033169965,0.00338518378680632,0.138729618253907,0.0223076628703814,-0.0989427507370733,0.0103918435760571,-0.0325539491859029,-0.221917050129928,0.0829774406390107,0.24881109241461,-0.0639593666737155,-0.00976104092235277,-0.00351249823700447,0.113456599230941,-0.138464038375429,-0.134942436791862,-0.078937606968333,-0.15237449639137,0.0610180501800455,-0.076561338413982,-0.00836553562287802,0.0327130633292496,0.0643097181942571,0.0644250328412425,0.0240428460112385,0.03473363490081,-0.0992800475482609,0.00388680952418309,0.0923235422259682,-0.0281822869883831,-0.0347747960726247,0.14460844807157,-0.202840626244458,0.0035046514443071,0.184461049813518,0.0876716250789594,0.0912185028919459,-0.223933574074014,-0.231232447138896,-0.13680699696238,0.0181387781944733,0.153106890211,-0.0423560915790838,-0.0936148568825768,0.00680096301075515,-0.0660804683245759,-0.0631809836187776,-0.00351498202999583,0.0171112448244898,0.00348934355054711,0.0352530696603342,-0.0300553941605681,0.0459845610411142,0.0548449755664342,0.00984399774711878,-0.0111820487194438,-0.0199885292670369
"MoRSEM30",0.0310992438106919,-0.115262365402601,0.0040958828768563,-0.0725018443489212,0.00200346144300709,-0.0123971166498351,-0.0158769765150142,0.155250449253304,-0.0100314692252604,-0.0165218539044341,0.128526331048336,-0.0154143326910312,0.0957622587721149,0.159414451428833,-0.303516474280096,-0.0231752915305636,-0.0897152808654298,0.176677723092726,0.00788260189600544,-0.271459938134406,0.0269413861807029,0.045920726155607,0.0917712520655084,0.0206752637332747,0.0620572034946767,0.11646450825187,-0.474247398976822,0.253137114109505,0.0146155559486028,-0.162731992593942,-0.000248511505951068,0.0641768471671627,-0.0567756404655556,-0.108328863311201,0.218705898352539,0.073747203125741,-0.130649812420935,-0.12630623813201,-0.241524333930254,-0.04994277700477,0.183725058137741,0.0485692259929851,0.0521209547468628,0.0566360564698897,-0.0661065106193365,0.0733301096602063,-0.0580058672804975,0.0492599008997267,0.0544837963790995,0.0475073398153433,-0.0175339387859302,-0.0232313010342259,0.0363827729062507,-0.00427967171642095,-0.00927773635552432,-0.0159300543106845,0.0202224249507306,0.0868845620241701,0.0128694403906306,0.0597779412781706,-0.0344606024097637,-0.0459671009918506,0.095546628076336,-0.175155678552638,-0.0124887348392965,0.0193342528001374,0.0310027904536287,0.106153202193148,-0.0748862716133687,-0.0543418328487333,0.117857521232197,0.0580207569216944,-0.0441827850963039,-0.06907280012356,0.0588999498976445,-0.00273718792035789,0.0300777561584567,-0.0382157935913647,-0.0288381768450553,0.0244125356257978,-0.0823015670724845,0.0476088083977071,-0.0339034087397334,-0.0168616395284879,-0.0144875752550719,0.00670501502388006,-0.0258985109923154,0.00272709693282351,0.0336773209543422,-0.0102039548267643,0.0144390361489703,0.00205246660929517,-0.0131106448962584,-0.00468742916471205,0.0240927610455159,0.00222899108400665,-0.0254635594024605,0.0136475781900027,0.0136870967806521,0.00603869112028934,-0.0134145826130067,-0.00264976066398763
"MoRSEP8",-0.114885020922786,-0.122035924879979,0.0214075745727493,-0.0417776417408279,0.0544820747385216,-0.171684582391196,-0.080071947692766,-0.0924221674985061,-0.0836915037876353,0.0638727153372737,-0.0404110111484323,-0.0339212239696268,0.0709121123823892,-0.0689531624620447,-0.129510752773097,-0.0305240441570205,-0.0182326606264323,0.100229551460705,-0.0431509583170973,0.0916246764237234,0.0467469661979989,-0.0903734521526194,-0.132048267437543,0.0595035872267784,0.0715027771257258,-0.14885119475355,0.0049552579898796,-0.100866086850287,-0.113191258963356,-0.114099744047543,0.0615018800588013,0.0870223344285476,0.123931227958796,-0.0672801399851713,-0.0997512934446693,-0.095891812696377,-0.014919147490599,-0.0356032105197827,-0.135475328527916,-0.0863080737771191,-0.0573785153301557,-0.0197512093736922,0.0420179869134577,-0.127813530048482,0.117575904969556,-0.0594350306930422,-0.195458307392257,-0.17049929096588,-0.0101596401566733,0.0964656638590383,-0.0646955391927909,-0.0282181620740944,0.0213822716145133,-0.135149754323357,-0.0997261648170032,0.0519433509546308,-0.000191500991048716,0.0304737062077404,0.0508270757298584,0.0458331579127326,0.209529042789601,-0.0389411475277899,-0.110241549064186,-0.0204451984694843,0.191743892807915,0.00911665365420002,-0.146835501837165,0.0920118032040355,-0.115499111321699,0.251463247595804,-0.0316435685872823,0.00594225132761718,0.0518447743742678,-0.0180703978379824,-0.130706677715361,0.088344065216749,0.0233477350361614,-0.0766876900087397,0.0681612680588582,0.0160464969226104,-0.190875345162621,0.0569543862479678,-0.246571708800655,-0.164427589981769,-0.273545904386397,-0.0188244694970412,0.0777554534200645,0.0265726159278545,-0.239042589927674,-0.0235462882608957,0.0496047176681644,-0.0122913946248239,0.0447592160838029,-0.000535649700178839,-0.0423304684561246,-0.0128044683448705,-0.054159180944564,0.0747657063588119,0.0655731516155106,-0.00148710360750639,-0.0371019697569231,-0.0245263065403585
"P3m",0.00983774473680105,-0.0595786415748946,0.254387788798361,-0.0667787334769208,0.124925229090395,0.00978194038717329,-0.167686158553959,-0.0037923762253753,0.164528193618738,0.0275960939309979,-0.132252352060524,0.167866439265003,0.0714285619280134,-0.0782768847931461,-0.0272240772102842,0.00946028510191996,-0.202434360903092,-0.0322638244695589,0.0332866105105304,0.041723043174358,-0.240062563376992,0.0917311693817723,-0.0649493872279972,-0.227840833263149,0.0229823320921224,-0.0164033070079536,-0.0140272904368734,0.0487280269775412,0.013117325116131,0.0298497505844071,-0.0349421873436032,-0.00722212432197848,-0.000361898006845937,-0.074752501326142,-0.0338020475080887,-0.00321409178305919,-0.0235526207657202,-0.00642696426494427,-0.00321210560477305,0.0291344664155017,0.00611651838513811,-0.00278770806383907,0.0221254775835429,0.0136126736295581,-0.00460312509746968,-0.00944176759606654,-0.0268110815976249,-0.0309385239573635,-0.0504609307840273,-0.0254346572846327,-0.0452009324537311,-0.0161296410918795,0.0146816579134237,-0.0173230107748837,0.128972654229942,0.00248189583733929,-0.0684527960012734,-0.0290060167223466,-0.192270273982164,0.0807920077104779,-0.0585784420383961,0.115145205060419,-0.0773106677566187,-0.0331832058248098,0.0285353050136715,0.0133012029585791,0.0884233647898328,0.0111425042121464,-0.0466990052294906,0.0381654096486465,-0.0228009595894989,-0.0647027262509105,0.109523834230551,-0.0820750063505548,0.082489618504189,-0.108250406530558,0.107526092973927,0.194553362344895,-0.0121322313855343,-0.00664082696133714,0.110968366131347,0.10225142439997,-0.481008221179633,0.341086633740601,0.0748030640987258,0.0260918575395362,-0.0464340738789305,-0.0299700962174798,0.0121197261896981,0.0400243952511545,-0.015793016580129,0.000940220461596908,0.0657450213552667,0.0785951914170668,0.0189610430951242,-0.0445261241873021,0.0155499001229323,0.0783667244140754,-0.105023674418973,-0.0343907784352255,-0.0364019480832654,-0.0135804798227602
"P3e",-0.00762061987308343,-0.0826597915828664,0.231973390256874,-0.0479450924584379,0.105220444652656,0.00806938234106079,-0.149497540307249,-0.0252336924371743,0.155545735459061,0.0670285168594153,-0.104294952738844,0.153891832389826,0.000118315085827573,-0.0961299111212838,0.0361259730331138,-0.0833165174229603,-0.285125984519886,0.0774303837102329,0.0127521975277617,0.0249737856987954,-0.329240435032947,0.0279790222573992,0.0561496809224028,-0.0252934381196779,-0.0500418670557958,0.00235835135632711,0.00681360007159577,0.0433047095406268,0.0351830653119592,-0.0386738123044228,-0.0859772017046221,0.0209868611273467,0.0125671329724051,0.0174321402022943,-0.0134794563460849,-0.0387969131812963,0.0551231389715301,-0.0485987418474288,0.0169925651821835,-0.0120613887911375,0.0639522724826802,-0.0683263547526713,0.0473630246979489,0.0259533286854001,-0.00442379498490366,0.0149376367845704,-0.0313112414202103,-0.0181824634901855,-0.0449307712247228,0.0475169211214077,-0.0334251184255486,0.0049122401505883,-0.0277434835575965,0.0545478679370027,0.104327173531675,0.0317234498670505,0.08754938077099,-0.0495957664165113,-0.0212395701224112,0.0179426236918656,-0.0371671287979465,0.139696026850837,-0.119074480536817,0.00350054139413175,0.155630469449841,0.020468645928845,0.291571192390903,0.121316849988921,0.0184796314460178,-0.00597742132796263,-0.0927314304113897,0.072644105576782,0.0297761378332821,-0.0154086737239115,-0.00044831211917119,-0.0240204241829783,-0.14816440914095,-0.170724425779708,0.0300881964330875,-0.00864886921066759,-0.079253884638385,-0.0837910098701618,0.44179696720819,-0.274538552329663,-0.0937743965231465,-0.0345190082176069,0.0570296038762932,0.0828321053527832,-0.0115099605889236,-0.0140860749457213,0.0147369502751405,0.027433099916964,-0.0428579167487375,0.0433906447183405,0.00173935209936488,0.00466354160213197,-0.00813814146458752,-0.0592076011045559,0.0998592890497479,0.0275439160697903,-0.04599937370643,0.00368022502014641
"MoRSEN26",-0.0275145968784384,-0.171158012199258,-0.0156070978785343,-0.0295326029158907,-0.0385889209848589,-0.125121884113572,-0.0809675712914767,0.134673061248295,-0.0530925990728491,-0.168678559729128,0.0889160932827388,0.0664920960655027,0.119087120167772,0.0571655477451841,-0.0085424177781067,-0.0738469596026624,-0.0107444048182746,0.00726414103586503,-0.0946822978103728,0.0264269028493359,0.0322719389879428,-0.0691884420919354,0.0226647172658744,-0.0676841119200949,-0.100839936247315,0.0395859406883238,0.0447538769565755,-0.112350209999069,0.0688298734771952,-0.0248951038376021,-0.167791973431871,-0.231548726205484,-0.202078447195068,0.103468054488724,-0.192762584288063,0.262723991568365,0.16019267302799,-0.156591785893563,-0.0457911032793736,0.0860872163658401,-0.0469098116615936,0.0719420061339526,0.0787640373465421,0.119850570154519,0.0953812064529487,0.0961272006241205,-0.0365541345736025,0.0838873448877509,0.21539282424539,0.12590059813199,0.0909759511315291,-0.0557454196046208,-0.14157403913466,-0.0478450955873032,-0.0330945163637156,0.177434652330017,0.095988241792092,-0.261989422570553,-0.101488770800829,-0.0496340013444433,0.0146584661324152,-0.0827659254644648,-0.177240838989664,-0.0308287927332457,0.0679505729337522,-0.109982185139875,-0.141935756412442,-0.01800225221301,0.0898452800801132,-0.0657842573511443,0.0366770496748997,0.157610970820663,-0.102129244043794,-0.174231866790126,0.0302511880346001,-0.093012699288073,-0.0348539766344484,0.0431234841171252,-0.0610163475103528,0.00452575658005504,0.00508396823480262,-0.111685272888253,-0.0713141994779088,-0.0312678204396945,-0.0627356973380129,0.10556214754186,0.0115845135358376,-0.00681605568275033,0.00145710646148695,-0.0482529582347657,-0.000822668266034881,0.0183756729741259,-0.0053269113568515,0.0357709683628814,-0.123765217744892,0.0447996029728428,0.0652254161467201,-0.00978147908738664,-0.0354408055145636,0.021588399466837,-0.00756734044094989,0.0364659172775096
"MoRSEN24",0.0530000478173374,0.188024130609958,-0.0694487181459665,-0.0407318966542824,0.0153761420950217,-0.0241242229723096,-0.104816176817395,-0.0991501644372225,-0.00439822128161617,-0.0428411166158442,-0.0252958672893309,0.0243566727763977,0.0695982007765764,-0.0370208104896349,0.129328848302796,-0.0894969158019607,0.00961701265812291,0.0172922421940296,-0.00122394923659821,-0.121553557003106,-0.0383523265044747,0.0249854828378187,-0.0739019104572157,0.0162682877843177,0.0268860259728619,0.0379041214758154,-0.0761367959886769,-0.0296564544796822,-0.114048021638618,0.0138373197702586,-0.0551547821627188,0.0590468393493758,-0.0478144233950487,0.0923066369735894,-0.211759221853641,0.24816117949389,0.299392944332921,0.00833317476270088,-0.16485369349512,-0.0554349089509957,0.107048841523713,0.120353611259957,-0.0658653538708616,-0.0911141040367351,0.107178310172541,-0.241195263676854,-0.091692828630728,-0.147390421443762,0.080893642543274,0.0332282045031972,0.0681129568430928,-0.0714527488834961,-0.0779822545063157,0.0100717662863147,0.0213582343699433,-0.142125279685559,0.023527053881397,0.0680418842526267,0.0108470795783544,0.0607218994670644,-0.140502832716136,-0.151735989633318,0.125973940683953,-0.300150137158286,0.0304915946819027,-0.0293071329930199,0.14169914760713,-0.204320098521102,0.0777025581530121,-0.109841337058372,-0.202750494886064,-0.130746523323087,0.0219554888905336,0.11110494234652,-0.00590483588899213,0.0472318612655047,0.0597960823496213,-0.0198733998857112,0.0942748403956979,-0.113267949020591,-0.09617145800405,0.220527145425992,0.00223128270283918,-0.0214206056945198,0.00749574922944204,-0.00806473873382265,0.00495310340517742,0.0516700630440207,0.0325394529005423,0.033652289981773,-0.0615401989356066,-0.0383589363114481,0.0141501931810093,-0.0392412973570723,0.0334654233827097,-0.0708161976089115,0.00335953851876212,-0.0207229003452982,-0.0238546287180993,0.0954765167572565,0.0222575067569508,-0.0530488055320205
"MoRSEN25",-0.0476539755925384,-0.00498495305342874,-0.00164254179713803,0.0440467253952658,0.115017709333816,0.238611518683594,0.101088661593925,-0.119427269974214,0.102538560684874,0.251764509213711,0.138002297710776,-0.0129950783226683,-0.09061882010155,0.155102767644474,-0.177365948296082,0.105707252458589,-0.0313142762287817,-0.0232455086025612,0.125992768313164,0.1351585488283,0.0172696421126767,0.0207467576759139,-0.0315902703618115,-0.0465100998525573,0.0610437438392773,0.0286315992749053,0.158707957788415,0.0250039184691888,0.113493479843336,-0.241950198745109,0.00876732604204083,0.161152126086909,-0.199340303094567,0.0408989580142774,0.268708295804448,0.197619150002786,0.128773244406172,-0.00470049412743329,0.0409141027094947,0.212387549011108,-0.102481043526084,-0.174301056696855,-0.11594768414992,-0.0561133383947539,0.130327148781983,-0.193554288670412,0.0716295841406816,-0.0511573326001806,-0.0665953678760625,0.133923435859257,0.0812645193169852,0.117250566227147,-0.202515497547023,0.00149748015976988,0.0838097307343794,0.0910843079663646,0.177353883644958,0.065424269117027,-0.0830595934460397,0.161839828251129,0.0261841722002099,-0.0559709237055972,-0.000346612366052271,-0.0428211369350072,0.0350298791007282,-0.108375751378723,-0.0602901105211945,-0.0135473972605828,-0.0652506719028666,-0.0051568078776249,-0.0205930599619789,0.127037499537937,-0.0173967400482318,0.0111490534587805,-0.0548533870575222,0.0615173192008645,-0.02118514919066,0.00952690565820334,-0.00275985684985768,-0.0246642700633398,-0.0504130562996943,-0.00506918143435418,-0.0452291450971851,0.00185962468366021,0.0240403108984776,0.0258207736119086,0.00836296549086275,0.0196759597104626,0.0028969225038036,0.0119734307901385,-0.0169964472778432,-0.0309065097002107,0.0310191490159642,-0.00122547409864275,-0.0199641537585931,0.0135980134349983,-0.00672936667058145,-0.0100456996998633,-0.0129870629359701,0.0241331155748308,0.00751210661101962,-0.0152223334460051
