"","GATSp4","GATSp1","GATSp3","GATSp2","bcutm9","bcutm4","bcutm3","bcutm1","S9","GATSe2","MATSe4","MATSe5","MATSe6","MATSe7","MATSe1","MATSe2","MATSe3","MATSe8","mChi1","MATSv1","GATSe8","GATSe3","GATSe6","GATSe7","GATSe4","GATSe5","MATSm8","MATSm5","MATSm6","MATSm7","MATSm1","MATSm2","MATSm3","Smax12","Smax16","Smax15","PEOEVSA11","PEOEVSA10","Smin15","Chi6ch","Rnc","MATSm4","Smax8","EstateVSA0","EstateVSA1","EstateVSA2","EstateVSA3","S13","S17","S16","GATSm2","GATSm3","GATSm1","GATSm6","GATSm4","GATSm5","GATSm8","bcutp1","PEOEVSA9","GATSv3","GATSv2","GATSv1","GATSv4","MATSp1","IC2","Smin12","GATSe1","Hy","UI","VSAEstate9","GATSm7","J","IC0","IC1","petitjeant","Smin16","Smin8","Geto","Smax35","Smax37","Smax33","bcutv9","bcutv2","bcutv1","Smax34","GATSp5","GATSp7","GATSp6","SIC5","bcutv10","MATSv2","MATSv5","SIC0","S7","S30","Smin20","Smin23","Smin29","Smin28","MATSv8","MATSv3","SIC1","MATSv4","MATSv7","MATSv6","MRVSA4","Smax10","Smax11","Smax17","Smax18","S24","S29","Smax6","Smin53","IC4","BertzCT","ATSp7","SIC3","ATSp3","bcutv8"
"SIC1",0.0561484927622957,0.271184557322924,0.00624927348493392,0.0709579155306534,-0.128810902828289,-0.00229179249617661,-0.00965449211655295,0.0392048053591408,0.0195100343049335,-0.00189900423272763,0.00821906722538125,0.0691520126210932,0.0490921091392192,-0.0148522236822772,-0.0255466777875235,-0.0287885687443744,0.0286380101040374,-0.0452813376535053,0.00137717297525497,-0.0784162411652608,-0.00422221078606255,-0.0142283363983969,0.00605817770975022,0.0167736369906089,-0.00879445775688942,0.0411950092084456,0.00747294189484793,0.0420177297318992,0.00984357364256106,-0.0881092446898002,0.00328015215401538,-0.00498276483992101,-0.0149763865459228,-0.0319011791870138,-0.0207532609344799,0.0387229798388348,0.0829632176308034,-0.0218814982913328,-0.0416275390177791,-0.0935324342988304,0.061245003963427,-0.0559575982955009,-0.0184398362340045,0.0207246702297242,0.00733009013101589,-0.0213689247970558,0.00731065482185221,-0.0206638262365466,-0.0176061492536599,-0.00581844716608703,0.0494295646697252,0.0241283947514547,-0.0172319250779807,-0.0817658781230929,0.0692108349386123,-0.0428872738112639,-0.0196306531244007,-0.00440869169677873,0.0407410021763329,-0.103598832451025,0.0317458638590883,0.00513518936619782,0.00306001129172107,-0.0341351928620017,-0.00710012216882882,0.00984698895235457,0.0118386045591337,-0.0407435782859088,0.0296225411030628,0.0421124160531484,0.00527989397413962,0.0985483943915262,0.0649791355075163,-0.0579020813674444,0.0832531902559386,-0.00769911118020208,-0.0223900106163701,-0.0930874082906444,0.0340823612432262,-0.0385276271777934,0.0619809579262779,0.0856103907792269,-0.0417911650445884,-0.0062476742099555,0.00108862816980726,-0.00244623444325372,0.0739193620514089,0.0584064211389275,-0.117180854748666,-0.0148283863034059,0.0856776537341138,-0.122651316844217,-0.0190551080240634,-0.0441638681029301,-0.0899652047104627,-0.0757782249393865,0.0450005328306001,0.125035508310615,-0.118409274422201,0.0102253941769112,-0.0052289191772016,0.151234884273378,0.180049525667337,0.101563094291354,-0.179871804409597,-0.108159123534822,-0.0067494019317454,-0.0164708342621898,0.217515959111925,0.178472013553984,-0.0330708251787874,0.0206032561436274,0.16140213884556,-0.0234051206449071,-0.0191465549497223,0.190877276524004,0.235504765636592,-0.0168132246188701,0.00324618341465852,-0.592704379285622
"MATSv4",-0.0165443532401396,-0.0598173920649116,0.0141570164046963,-0.0697880133904423,-0.202735213856496,-0.234074865934817,0.0555759780078703,-0.209215671783644,-0.023582236316801,0.0183936230542652,0.0345044728754814,0.0201075598255082,0.0102678949707188,-0.0252235061547638,0.0117247527280205,0.0445845033835701,-0.0269130350975772,0.0213099956024042,-0.0153494016681205,0.00593433627880045,-0.048678405687455,0.000358861703559728,-0.0279255810909558,0.158816609161122,0.0419628577949433,0.0408759412556901,-0.0277808058230073,-0.0241458271816577,0.0286084642715014,0.0558768785144451,-0.0172645181904872,-0.025370159125771,-0.0367359406956704,-0.0394156328711749,0.0533105053298101,-0.0109094327700354,-0.0676018053589497,0.0556646148132738,-0.0929141320097699,-0.072168407447193,0.0793223261498532,0.0274418241353227,0.0169715011778342,0.182539921425622,-0.0233163504926768,-0.160391540131594,-0.128959074228057,0.143775075197225,-0.0749902156653854,-0.00821932965636304,0.0976181933084887,-0.119281240713751,-0.0827003708021629,-0.0728946571975636,-0.0949123834238204,0.0691676642137285,0.0624770479544562,-0.0845695983180595,0.014298798095575,0.198396121709346,0.366321847576307,-0.148906709711876,-0.104777425865493,0.0916903373971029,-0.0514539469445621,0.0436849004561479,0.022074925893258,0.101183500459544,-0.000503391898913761,-0.0130589355032606,-0.0210944639809245,0.0735496860212165,0.0183509106425303,-0.0640649995831062,0.00542664287231678,0.0315251715517997,0.0482272750410403,-0.0870004896270703,0.00104492345577663,-0.0900066934443249,0.0565953760602204,-0.0333298881389885,0.0158147969616703,-0.00999271701391015,0.00707062004272991,0.0253407690622124,-0.0310080519660903,0.0317902569458881,-0.00986076331155389,-0.0601577003888989,0.00737120580807922,-0.021003819896015,-0.0207681357076962,0.0226988472122612,0.0413346788100356,0.0196098850994414,0.0127750270168553,-0.0381594871240881,-0.0244780386482483,0.195760564093772,-0.251655924669685,0.0108133718979761,-0.0624196223111651,0.115121785606477,0.137485144969931,-0.11538332828868,-0.0768692108630399,0.204426202133389,0.0365099380204428,0.00405328962683736,-0.00782188403014419,-0.243522249786786,-0.0688643745084491,0.205423201200335,-0.103850134914481,0.0661542116861334,0.0119177629810361,0.0815678196977703,-0.00985261496470476,0.00251237955304806
"MATSv7",0.0215379421729852,-0.0209532380703035,0.0115225565574287,0.10592048686269,0.0652519498033333,0.0155444620470479,-0.0309143488105159,-0.0966400900321825,-0.0267359362776331,-0.329063059162855,0.201663407885057,0.0355243659240747,0.0744710124063622,-0.021595915893634,-0.057570204781158,0.0510517381778474,-0.0360271860883885,-0.00323054334468909,-0.00702206336812708,0.0370759798470258,0.0414598517791228,-0.0267713642879873,-0.0113413129200682,-0.187542188191401,0.0534016730066778,-0.0320251049690182,0.0254273278579858,0.0826502853295075,-0.0289289060024443,-0.00687508535569857,0.0421832408315604,0.00472238950226549,-0.0395873023423037,0.00648883349812228,-0.0198968617084017,0.0587952139734705,0.0221529328605937,0.00805577791912295,0.0439164971718636,-0.0611655175493597,-0.00482379369056845,0.238606874356738,-0.157093639619776,-0.0832278646379349,0.114509922154017,0.0994576207418633,0.136608240703127,-0.184474360599874,-0.0300416484519292,-0.231071294308351,0.229757545135524,-0.220557024165976,-0.367021489391602,0.149118071132521,0.0789023554318463,0.0378222591087845,0.0521658210225637,0.103719027451067,-0.0835488948918975,0.0180787582220153,0.026480978985636,0.0584885212831882,-0.0927130149474373,0.0392449570364384,0.0289441828160447,0.0622561815198894,-0.0683018890504669,-0.0663910398374029,0.0161389024991067,-0.010566934358021,-0.0528451253043408,0.00877791288249257,-0.0520862357531528,-0.127142253733646,-0.0257096485638023,-0.0078906463759722,0.0129581025050538,-0.0577763869836225,0.068194842090098,0.0686266375525807,-0.0200922537070169,-0.0493470153873115,-0.0184830050220816,0.00788829685603232,0.112133211788427,0.0495954953878319,-0.00474311564701275,0.0334732445570503,0.0255241879021132,-0.0248667619888308,0.0176283117890388,-0.0390634261458792,-0.0577244580185641,0.0184898006927088,0.109332572981821,-0.0848591087045514,0.00345106347874401,0.0144417229829247,0.0169410689910724,-0.115063643531408,0.0974081041176145,0.0463820554069256,0.0271126667607718,0.0923960094646257,0.102629831240401,0.0456247647386823,0.181250072975812,0.186106037146777,0.0335306838768628,-0.00651403176578531,0.0139779807069834,-0.00801232453582361,-0.00860423834949542,0.108647735858258,0.0265223185669717,0.0117089680365573,0.0206596870517389,0.00745123235894503,-0.00496782109119314,0.000149778599117033
"MATSv6",0.00838875814485217,-0.0276858458506141,0.0543131983494678,0.078711094474261,0.0486680870030258,0.0179097117598196,0.138311153365857,-0.00276572081004916,0.353043993530804,0.137365098415024,-0.0196519396837806,0.01828888611334,0.0136202853046412,-0.0185900561135451,-0.0405708020900852,-0.0034118735845212,-0.0467732734532091,0.0215741339029009,-0.0388936472724681,0.00136419158060006,0.0310265146888538,-0.0237469432395619,0.00802370801425571,-0.127867758859904,0.118741067938691,-0.0218784479635858,-0.00506343251442454,-0.0174471745584534,0.0047957971029109,-0.0788341076786418,-0.0737420147483532,0.0160035305319665,-0.0679271282251651,-0.0542108506009165,0.0746457051008926,0.020211843947522,-0.105801295075845,0.0138218038856616,-0.0654462501903558,0.0349566840114724,0.169667621195629,-0.016774493569301,0.109139685845003,-0.163808458593465,0.00870897710820019,0.0483659393196089,0.0469982536161097,-0.429014225806581,-0.112045742351483,-0.00356038683954,0.0369519309829763,-0.0639088477761967,0.368083411192361,0.0168723448350417,-0.177375161969318,-0.0687967866002135,0.0246869838244464,-0.0635310989017443,0.089300789188118,0.0423296702499293,0.0172755215783675,-0.105538495476529,-0.0528741148465624,0.0914193173320229,0.027648581894123,0.0712992618564993,-0.0562795785069723,-0.0621437320280445,0.0350138658410522,-0.023391881199086,-0.0635052539709282,0.0276312921581302,-0.0448400251534122,-0.104988224563839,-0.0179501244081492,-0.00136971071914533,0.0253674118104972,-0.075211156023343,0.0739812011911697,0.0433818298283996,-0.0443916685188827,-0.055831832221537,-0.00355351640253552,0.0126017775951563,0.0795850678372496,0.00133511135496399,0.029097872898343,0.0357155967160675,0.0380152520976824,-0.0464494884763698,0.040247008448179,-0.0938174316284425,-0.0456752549846261,0.027971076584744,0.129826052576831,-0.0833050323056315,-0.0119763015014047,0.00842752510726487,-0.00791704598863117,0.0289514886049224,0.125263736932433,-0.0693668210069872,0.0366721057564519,0.0290819481186715,0.0489587977922385,0.0308049369315848,-0.341296413225966,0.0594967600363234,0.0135678204170503,-0.000944292826869045,-0.00149244723154178,-0.00366221543080071,-0.00296458505965515,0.0937355683585363,0.0333582944171091,0.00681087731070762,0.0264477516209039,0.00518554317401313,-0.00151690648137853,0.000623614234166753
"MRVSA4",-0.0286203297992802,-0.15631150264479,0.113426942936972,-0.119258022109857,0.164902551411262,0.0304375368824535,0.0252875109204999,-0.112243138530942,-0.0574275514574308,0.0331776559429875,0.0241424525608279,0.0891000836089683,-0.00347630267329798,0.0540816755826271,0.0739687323497779,-0.141396317331999,-0.0918661505507976,-0.0595586379739243,-0.00921092910809827,-0.115075470250585,-0.0828831638917403,-0.0457543756959704,0.142861470904384,0.00849452580650872,-0.065816955782541,0.0598563785324042,0.0596429070050146,0.0114545910794469,0.0349423291098941,-0.0793984149220163,-0.011012261597219,0.107130952688481,-0.082353031194895,0.0324824616626206,0.0164232296716581,0.124203055838826,0.13286093421908,0.0327956807237174,-0.279932338895093,-0.0515515392481078,0.048933385607365,0.0182048745362616,-0.0504872079560271,0.0966947731051587,0.0320234474772782,0.0312846254138121,-0.0161527711795476,-0.0418400217427571,-0.0234384746974281,-0.023934016697304,-0.136250652525503,-0.0413522608153518,-0.00642828386183116,0.0223863827082852,0.0786341416354279,-0.0388033191897749,-0.000477594342111116,-0.0212449859677006,-0.0421903896184969,-0.0989262102691881,0.0181631030209596,-0.0121374920414862,0.125735881154854,-0.00837622894161175,-0.125036698131609,0.0598907085097664,0.000128518052395002,-0.0516842808437015,0.0605046373733522,-0.0586188925878411,-0.0288200024184906,0.0158245623550375,0.00692996629341875,-0.043559309678173,0.103330053448742,-0.0592046267613638,0.00824069967037767,-0.0800369095536145,-0.0867645386522778,0.0399511949385174,0.031338692091532,0.0354251396795547,0.027848522875813,0.103474564045306,-0.00168099509591808,0.0333278802707837,0.0568908844250034,0.0289040717392124,0.0132781726733148,-0.0601388775926636,-0.105613975308032,-0.0564622885511122,0.0539575470258546,-0.0223091957294197,-0.0440301884873205,-0.0534336266665396,-0.0772621028034302,-0.141692891555784,-0.0146166673965403,0.0290813905082276,-0.0391953154880162,0.169637430347777,0.228185331441642,-0.137180722598453,0.112247446452989,0.0398268846329806,-0.0300234895929431,-0.0330405763750746,0.0474352235896543,-0.0426789564706469,0.549324752835833,-0.0145443152088885,-0.137170091565713,-0.0410470508402908,-0.0233817529622558,-0.018850987930396,-0.00116877830930498,-0.0237481883913884,-0.0057607813750876,-0.00239880287652619
"Smax10",0.00254802738291471,-0.0564465207419447,-0.0448875596132003,-0.0254920167733126,0.0232184456652415,-0.0046446909790961,0.0212265446293201,-0.0172981850071578,-0.00933282021219443,0.00371104838464234,-0.00396471646022947,0.0542480834056071,0.0133747189471521,-0.13256195480066,-0.107408967322593,-0.0951033921574914,0.0627684324284021,0.224327284445147,0.228958933195032,0.0842130622790172,0.0649113999320258,-0.0503298962812138,-0.0284719701090496,0.0858272269218263,-0.182318930052596,-0.317641894505944,-0.355161414013086,0.000444472127192711,-0.298432225022416,-0.0744355481004145,-0.0167263140081667,0.199422445781267,-0.274899736853757,0.12092739306207,0.200069296517301,-0.159281413149218,0.222240608683808,0.0414127265138829,0.164160465968074,-0.278993459861395,0.0835480341162708,-0.1299606370774,0.013824338182698,0.06269612446925,0.0262580861104889,0.062963128211103,-0.0778916830793057,-0.119357835720586,0.0600874697311255,0.00661286489025636,-0.049932360909381,-0.0104180103653839,-0.0402741646748748,-0.0635907378334017,0.0445259355292834,-0.0763854461013612,0.0202379180639036,-0.0315155414381963,-0.0384614645738031,0.010922597077051,0.0231902559968382,-0.0161980311155215,-0.0856837458283512,0.0104653367615346,-0.007218746258398,-0.0471026780354536,0.0219895621974437,-0.0389175677638203,-0.0473918666638554,0.00584893314687594,-0.0182806584902366,-0.0937150503386532,-0.0111534314408787,0.0171605736283217,0.034421949732043,0.0130813703544221,-0.0157551488765224,-0.0342108592028883,-0.0778231878285368,0.0173135724772153,-0.0108120799836752,-0.0322458146584352,0.0126985941752635,0.0168382708126651,-0.00246401924258642,0.00220205664098148,-0.0042327293254792,-0.0439935181556387,0.0277821066732113,-0.000173191105479203,-0.023391579566932,-0.0112150525292713,-0.0263861660716049,0.005089973517704,0.00524973801325503,0.0102759943914922,0.00569083347539415,-0.00490905117329104,-0.00211318486970071,0.00137724927026627,0.00483689598811285,0.00605491981315699,0.00371632699607576,0.00893440230348881,-0.0130082126220077,-0.0127210131162288,-0.00143830276407933,0.00319493417437771,0.00507021016371552,0.0118425162977085,-0.00920065673318134,0.00732717475081605,-0.0203546765928266,-0.00210831906835403,-0.000210936970374493,0.00218752890044702,0.0021218214343932,-0.00137096981108077,-0.00118096652306855,0.000466904735751801
"Smax11",-0.168108263139931,0.0435502775653443,-0.0815453837915448,0.116142413632836,-0.106100835091994,0.0108180376605565,-0.0216218343583657,0.0265388254719068,0.0182454824862424,-0.0304088760145145,-0.0584361174631702,-0.00256180661119084,-0.143153366409085,0.0792513322058594,-0.0677241474997468,0.138818534255172,0.0344917065693878,-0.0493200454931433,-0.0320566806985803,-0.0150620710549339,0.0660034495682905,-0.0593087101369284,-0.00662771346147445,-0.0392850380910965,-0.0881829173241891,0.0936524101471797,0.0775131445365264,-0.0374557463846953,0.0939037063658296,-0.0416700979839509,0.0490228086639671,-0.00660617048913779,-0.0455032277537048,0.0100218195576418,0.102600168888479,0.00943299668185331,-0.00967866821833087,0.0272780771292148,-0.117223816783303,-0.082982201318016,0.112023521237136,-0.0912147042573888,-0.172648241052902,-0.0361371329793366,0.0374606223171776,0.0351297704017897,0.038325759656893,0.0197106612418892,0.128920329702168,0.0029517908449093,0.103204691221131,0.0158242577221608,-0.0262300292560855,-0.105724415485064,-0.136909963513267,0.0211957804771782,-0.039036377150242,-0.169878542556337,-0.109255322404554,0.00339137631877977,-0.072605737348827,-0.000764334499360816,0.0478166231503168,-0.0723195177264065,-0.0242582137882335,0.0437920467938645,-0.0554940547955157,0.050107522544665,0.119264180186113,0.0730331403577639,0.00778582211693194,-0.16874517646468,-0.0803822233570735,-0.0620476876888736,-0.098674165579734,-0.0865354224376632,0.00197822307633611,-0.0732059782198454,-0.0902230650969903,0.00128828248765176,0.0931216338433832,0.0305175378581855,-0.0413890815657827,-0.0963686203968772,-0.0311363289894522,-0.0632456268487601,-0.0353622606824402,-0.500154894685546,0.210115246119674,-0.0987483516795479,-0.217349342574789,-0.038560130065244,-0.257371177507826,-0.0696577055844433,0.0599616923173841,0.0912202886805267,0.00771826684757416,-0.194012770792412,0.0219721258157999,0.00225527082060601,0.0383233207904721,0.0470232380968114,0.0237558519255134,0.0544908131060849,-0.0654909202470115,-0.0664466239887303,-0.00634630756684616,0.00469696632974784,0.0827241767287469,0.0299381903986863,-0.0116110675532656,0.00683050516099493,0.0369049501240372,0.00475987128987041,-0.0197865726028901,-0.0479889678288561,0.00701309261187392,0.00657129824354327,0.00160707267778122,0.00195352225160744
"Smax17",-0.0857848181962922,0.0190040954515444,-0.0558963801570894,0.0547409354131229,-0.0962926832467313,-0.00418196776614747,-0.0374939467833936,-0.0111107482708679,0.0357016030878003,-0.0874877614540713,-0.0763403416457807,-0.0194468970961993,-0.105238153275526,-0.00410741085648799,0.11701366123881,-0.112102876649102,-0.120768270344288,-0.00170790283419691,-0.108348337708057,-0.0563665289265954,-0.0715314951530003,0.00405283873190922,0.192635826316313,-0.00162288840447328,0.252459484367511,-0.256996530827126,-0.0083491616067587,-0.126651645985032,-0.149088050252521,0.146048314497257,-0.0714161813923895,0.146086915440564,0.280390545293758,-0.284900782058186,0.00910570344133673,0.128302625756693,0.194762682978001,0.176411350354407,0.0513524018983403,0.0191972440332391,-0.0741446773649127,-0.0947127104165078,0.0836763589705308,-0.198902608884377,0.0806346659605331,0.0718794693877826,0.132230597086133,0.1483994655878,0.196284192039008,-0.0805416859538639,-0.131608487867629,-0.199454511030076,-0.0266045904824088,-0.169809282836056,-0.0343206365797701,-0.183212252077905,0.00972967985500615,-0.014042235428994,0.0834837303464523,-0.137344477871837,0.118243179476386,-0.0146274061951666,-0.0490524679466369,0.111576758238249,0.0262558003998183,-0.0273422807382513,-0.00502381639792348,0.0511749800793604,-0.047736334077218,-0.0704622974160654,-0.0247560138075919,-0.0242984718396813,-0.0661125694133622,-0.0403993498141483,-0.0186184823629901,0.0159885653654219,0.020832873493357,-0.0195179427157367,-0.0197503463690817,-0.0182778748382747,0.038458021041543,0.0147263997141548,-0.0272911819266606,0.0715561993289586,0.0346046083117659,-0.0393574304163153,-0.017251044051624,0.0186893613637278,0.0180423220476491,-0.0125813918027415,-0.0676371860437996,-0.000201827334833386,-0.0481314119222316,-0.065876168118259,-0.00411288151227351,-0.00295901547567678,-0.00254977135401773,-0.0622937398609034,-0.0162374265649528,0.000234938761691781,0.0105467576551525,0.0139347159675093,0.0118421620016754,-0.00403887772260705,-0.00671536358383579,-0.00784000058345049,0.00154948631612549,-0.0024551165937887,0.0205016711275076,-0.0347703997224703,-0.0461337949313994,-0.00723118025549869,0.00941568475310636,0.00769719627560017,0.0103132229522552,0.0102676832522876,-0.0272749487582296,-0.00174317464222564,0.00105865476374676,-0.00451901595480111
"Smax18",-0.0283178254754322,-0.0713335978007707,-0.0729917270491291,0.0754346113231047,-0.0283360575600267,0.0101448444547418,-0.0154233487473183,-0.00466219568120026,-0.0119778912832843,0.0266241680751312,-0.0416272030910369,0.253248208406837,-0.0474418279215612,-0.0221994150556188,-0.21982728236984,-0.0736384401592779,0.0666093368951573,-0.0489878413300817,-0.0445261095511428,0.0322579054954504,-0.247119915961738,0.33580534415456,-0.0414656138919335,-0.091856230068839,0.0785464975205962,-0.102431580071182,0.0221219009730904,0.00242363007838356,0.0145094506221935,-0.0213160208389803,0.0364936882088251,-0.156702537673295,0.0332113429491994,-0.119709354713651,-0.0240418156788864,-0.024095967246624,-0.0700587569051521,-0.137910233258773,0.105615522237168,-0.202079720735227,0.0783284546535299,-0.0992168921083041,-0.0935394551923006,0.0114952023976368,0.0893774243734967,0.0969638523539078,0.123910404859591,0.112518772349131,-0.166776877782545,0.203465690786271,0.0332443447733005,-0.0475320978437732,0.147629124905838,0.134617432926536,0.233431447363833,0.168299699277529,-0.0262250454542923,-0.0935372007103219,-0.133992388708565,-0.0917173256898519,-0.038523285897572,0.0153484323818022,-0.0569656562284469,0.236434405716882,-0.141500855118274,-0.115454348050273,-0.00799955615467448,0.0821860599465671,-0.167873755949423,-0.0864098486399154,0.141136222666469,0.0719310195504036,0.0526479388710693,-0.135858457304384,-0.0244473740416698,0.00564755570592802,-0.0604947207536585,-0.0384952038701652,-0.0698083734860564,0.0222942497533146,0.00963791708338537,-0.0231374006456504,-0.00585962439117099,0.0165743981394588,-0.022436389136569,0.0416225814469915,0.0217449720792209,-0.0100501232812639,0.0346758600417419,0.00768686049653926,-0.0189608879929029,-0.0184981287016886,0.0145964143332534,0.0324985064460826,0.0248201733374808,-0.0164751298157476,-0.0188048238420724,-0.141197298481831,-0.0193609602530583,0.014345133550328,0.0295446912926701,0.0279464701730605,-0.0349973028589426,0.000849021870140924,-0.00687065162015238,-0.00077533457408203,-0.00159113958236702,0.00694628827402688,-0.020751949866294,-0.0155080038590583,0.0195838724096681,-0.0101178252460873,0.00303861918910738,-0.0137606432770385,-0.0010668094384291,0.00300796737934312,0.00270134258582404,-0.00455029429959969,0.0023798382280226,-0.00214025134867993
"S24",-0.0543320390995977,0.0282008243722072,0.149798496726064,-0.046676204789092,0.0628890461025925,0.0697306948433418,0.0109604941973815,-0.0823907820469869,-0.0229471527877524,-0.00335148207109614,-0.0420039315852469,0.297353678433769,-0.073336484542813,0.147342208003743,0.0850689077259057,-0.0360470457360858,0.164190904642471,-0.123563144755179,0.0983598618257932,0.200371756306306,0.116783170596729,-0.134443891449278,-0.0140823642083966,0.0785301361246604,0.163986465547863,-0.0599140259330127,0.0543885411355165,0.0225112360105714,0.0846215405790236,-0.00912459736295789,-0.0328403253598035,-0.0154320253477268,0.0499087267355037,-0.0201917109860945,0.0382137756465717,-0.0154435261148745,0.0730750133392258,0.0344460290310795,0.0463044845984417,-0.00491900661099514,-0.0255261291484426,-0.0262314704421199,-0.00473156665978864,-0.0221340127290843,-0.0114118258536932,0.0606321617283304,-0.0879957649957339,-0.0210816594952049,-0.0267425971166909,0.0626782288294825,0.00505581078981092,-0.00750675437579994,-0.0199175853034751,-0.000343668926761667,0.010905390936365,0.024891869869595,0.0139348261657238,-0.023696370008801,-0.0110738901553478,0.00526960343841773,0.0420134650220456,7.15835340977261e-05,-0.026811721930496,-0.0154531046004127,0.0563903802508971,-0.00947117903527214,-0.000714636578425992,-0.0326222044282178,0.00310091905004299,0.134271265702149,0.153065606466747,0.0335010607196182,-0.296673752634603,0.0339296902207749,0.0116909364181309,-0.0133237636881,0.0597078131669162,-0.0202803823478785,-0.0708967335236873,0.045502452981366,0.00656569316294314,-0.00357758467901814,0.0498003525788669,-0.567650710985518,0.0347448452695658,-0.159918671465828,-0.0836643837334987,0.222688489711211,0.0863641777816532,0.08424544264855,-0.125768726274526,-0.11012718819051,0.0596721531059474,0.0718299784902682,-0.00510539344688094,-0.0609745460678623,-0.00785329924424443,-0.00239466978013134,-0.060136908834125,-0.00474378235087687,-0.0101966893315469,0.0278004577967192,-0.0208737100955991,0.012013852929774,-0.0313047299975886,-0.0092286479008881,0.00277872848438154,-0.00811606027608317,-0.00863559778953716,-0.0406036264001726,0.0360160010573095,0.00427002464711267,0.00152283391117449,-0.00315752691910102,0.00412034336010083,0.0178170188703574,0.00453504390252353,-0.00140486937734964,-0.00161660385200841,-0.00292324407739521
"S29",-0.0414309523222459,0.0566816311451284,0.0172721255985733,0.0785365319553975,-0.139496863343361,-0.0192610967608351,-0.0498379249165601,0.0157815850607749,0.0464357220349201,-0.0482932904989497,-0.0198671521825981,0.0890883807977416,0.0193595612230142,0.11251960279536,0.254956734907942,-0.185148175880492,-0.325777004466567,-0.130581306168929,0.1468921322346,-0.133552873661553,-0.00937180657681975,0.202737909571248,-0.102931028712069,-0.0877589606332142,-0.0641774434436982,-0.104445073900527,-0.0575770955773666,0.0644236814973917,0.0940262955447022,0.0637566160061417,-0.0133658051478449,0.0102750213778718,-0.0682359899682667,0.111010008457717,0.0276878396050764,-0.060633540605402,-0.0759688805608666,-0.0161047583192036,0.0679845455546417,0.0141566332138541,-0.0683804568766343,0.0079114452152306,0.0277810516697091,0.0316366792979825,-0.0022239618537501,0.0477501486456143,-0.0970235892742196,-0.0690706009715206,0.0421355314347636,-0.0177637980755852,-0.0551381379531693,0.0173168766217555,-0.0293212405472882,0.0221142498625503,-0.0686763272889582,0.0686635276219075,0.0192923986887846,-0.0158516114931706,-0.0130148907968632,0.0613968592548097,-0.051578745343214,0.0182983097558236,0.0114867938564636,0.0244275639361139,0.0629858845221537,-0.045122293232148,-0.0518749302958511,0.0907080790844189,-0.0539751250579257,-0.105598998136621,-0.0599090123526359,-0.00333418232980695,0.0735100451188471,-0.0884432675873335,0.128641773658136,-0.538225413848523,0.29673356468978,0.1257800077528,-0.0807074691154177,-0.0855191158910358,-0.0391918191425713,-0.0324968031472754,-0.0130049074985725,-0.0429612169849562,0.0515389038027734,-0.0663765281551132,-0.0497262857540061,0.0166492971102636,-0.0123507719327038,0.00712556198363774,0.018786385529493,0.0204371733040955,-0.0285099937302818,-0.00309530654066204,0.0322108882521048,0.0237447572107538,0.00674176092157426,0.0146880545966707,0.00765447179031251,0.0293363976665952,0.0240372084367887,0.0448647149530831,-0.057673356865098,0.0170606788778753,-0.0350751705282207,-0.0266289084328665,-0.00143690851788336,0.00252492376068294,-0.0111567987118342,0.00834299919745235,0.0109783080939727,0.00367618848264507,0.0623285775490202,0.012710717152396,0.00392751537526672,0.00616251681325347,-0.00533191501431113,0.00235389186666117,0.00431974408305085,-0.00201185572198111
