"","nH","SCount","NCount","FractionCSP3","MolLogP","UI","AWeightHeavyAtom","qed","BalabanJ","petitjean","Arto","mChi1","Chiv6ch","HallKierAlpha","bcutm1","bcutm3","bcutm9","bcutp1","IC0","Cfrag16","Cfrag24","SEStatefrag9","SEStatefrag12","SEStatefrag16","SEStatefrag24","MinEStateIndex","MinAbsEStateIndex","EStateVSA2","EStateVSA4","EStateVSA8","EStateVSA9","MATSm1","MATSm2","MATSm3","MATSm4","MATSm5","MATSm6","MATSm7","MATSm8","MATSe5","MATSe6","MATSe7","MATSe8","GATSm1","GATSm2","GATSm3","GATSm4","GATSe1","GATSe3","GATSe4","GATSe5","GATSe6","GATSe7","GATSe8","Rnc","Mnc","QOss","QHss","QCmin","QHmin","QOmax","QHmax","MaxAbsPartialCharge","SlogP_VSA1","SlogP_VSA3","SlogP_VSA5","SlogP_VSA12","SMR_VSA3","SMR_VSA5","SMR_VSA6","SMR_VSA10","PEOE_VSA1","PEOE_VSA3","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","PEOE_VSA10","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState6","VSA_EState8","VSA_EState9","Hato","bcutv1","bcutv2","bcutv9","SIC0","Cfrag7","Cfrag53","MaxEStateIndex","MBAm5","MBAm6","MBAm7","MBAm8","MATSv1","MATSv3","MATSv4","MATSv5","MATSv6","MATSv7","MATSv8","MATSe4","GATSm5","GATSm6","GATSm7","GATSm8","GATSv1","GATSv3","GATSv4","GATSv5","GATSv7","LDI","Qmax","FpDensityMorgan1","OCount","ArBoundCount","Chi6ch","CIC6","MATSv2","SPP","QNss","NumRotatableBonds","IC1","bcutm10","HalCount","CCount"
"MBAm7",-0.115549256055147,-0.164852476345853,-0.00512675235280267,0.106061668345404,0.0350627678542869,0.0784679593789552,0.0243721045978794,-0.0143004899468574,-0.022833941267969,0.0106310124919292,0.0408726266622388,0.0331967222810851,0.0393449114533346,-0.0183748725840845,0.0134784442833206,-0.0537807324964976,-0.0505232218425427,0.00776143365628745,0.0638532011034895,0.0802606335934209,-0.0721669906154428,0.0188533255232384,0.0663457186423274,0.0174586602413652,0.0278424391943369,-0.0417284677914074,-0.024060212767257,-0.0258371958296653,0.00636632798040931,0.00917837510877334,0.0660152696438207,-0.0829261746330762,-0.0903075909081547,-0.00451616833607837,-0.000591710063766334,0.0708597157823665,-0.0833584177685642,0.0550877910417417,0.118498665833883,-0.0255323813942727,0.104997943052771,0.126973230755305,-0.0521299221771913,0.0105207998893005,0.0749138931871478,0.0946017572717845,0.0905785516707555,-0.0614521398219236,0.142086381101141,0.0301846615212926,-0.0765139717430784,0.0149097727133599,0.00448721790223229,0.0583336301589406,0.0776328321742227,-0.0533432670399009,-0.123657375259441,0.127486488281824,-0.0721748256944177,0.103941424059687,-0.00277579480563561,0.0292291402199326,-0.132706839089964,-0.0564628525873255,0.00239159837146094,0.102512756382121,-0.00682299669689597,0.0161078187983051,0.00499227564419432,-0.0792435365248458,-0.028307228889274,0.0569606411769069,0.052395627962575,-0.0108620581905661,0.0770446394764709,0.0285563345886318,-0.031384991256459,-0.0488853226994633,-0.131096329377307,-0.129621831086675,0.0489565470605093,0.070343782169315,-0.0525646494212626,-0.01449767157131,-0.120227215418459,0.0326489796878558,0.0197848154178216,0.0048757640378938,-0.0588945946352962,0.0195056430176114,0.0531601570422053,-0.0283624925038522,0.0932480521644591,-0.148359479525154,0.139518572310498,0.0217854022743046,-0.112313421727492,0.108451101735617,0.137864748876324,0.0199554768756905,0.141255516120641,0.0626855587301946,0.0734164466708826,0.0326823972257919,-0.37426635869355,-0.109522929351829,0.150966887010357,0.11020297518377,0.222226069562763,-0.0891103005793784,0.0924359745266329,-0.2392179458111,0.0726214018968615,-0.0964834537370147,-0.00857516119700183,0.0470057796312794,0.072417461542303,0.0912040252227741,0.319620037513901,0.0243556650664634,0.0155790360917431,0.0170351510475412,-0.090358391770483,-0.090318350752837,0.0435592393664043,-0.0062755326514707,-0.0273806361668764,-0.0014471641283626,-0.00854938644400876,-0.0198207234875827,0.0100278492464014
"MBAm8",-0.11859304921995,-0.165837761488643,-0.00984974254601696,0.063965244538514,0.052454670748885,0.0619666045144255,0.0385184252070272,-0.0210330173415557,-0.0326760040575847,0.0210901547582679,0.0327806483411314,0.011483509521583,0.0186330236921582,0.00429740906271128,0.0540673639953189,-0.0185910319693067,-0.0316845859994678,0.0231370916394587,0.000762119570605276,0.0637919953874546,-0.0171711697624945,0.0326010650634757,0.0792673236418528,0.010819336623142,0.0289831583395804,-0.0256102803964575,-0.0681746939788204,-0.0308992025587303,-0.100896975263088,0.0147019263580725,-0.0125150199545495,-0.146632489897423,-0.0683793411986817,-0.123967716187168,0.0300004935544306,0.1220370894409,-0.119040559434872,0.0466997987909238,0.0749233783682266,0.00493313914383076,0.221996305538429,0.0969153169137712,0.0264802584243632,0.0847008547649653,-0.0647419219225247,0.111337486682328,-0.0458540090802554,-0.0257087622148214,0.0575691533563612,0.0169180110823683,-0.0164473354241754,-0.0391698773929119,-0.064710163102155,0.044988152766695,0.0478619668916731,0.0301162685757855,0.0820179515945504,0.0466434967061097,0.0025905473255227,0.0213748802936087,0.0576289286265928,-0.0609975804715046,0.0526585038141287,0.0205146164090126,-0.129843730688925,-0.00621733174738456,0.0471634887725971,0.159466569972488,-0.119826411419151,-0.018830997220175,-0.0552543910439781,0.0371623631894303,0.0454786273349883,0.0342526575659093,0.107970013470548,0.177149622778401,0.0556819245858894,-0.0665967346059824,0.0868333312507159,0.0628321190305297,0.0192170747329697,-0.277039547663382,0.022403694161538,0.170859223315432,0.064002837528129,-0.0835678754853317,0.0251029893379956,-0.071111283767313,-0.0418602000713819,0.0386018352459322,0.0291174293133286,0.00758309153298462,0.095841719724677,-0.113846869315087,0.210766502335011,0.0340541756307248,-0.160475377306701,-0.0596036956862883,0.0576112644062284,0.118378365117026,0.0579310611296555,0.0334270291655907,0.0923981615138267,0.068373707715671,0.311489547927788,0.0469831703429153,-0.025028979011215,-0.185357276344537,0.0214377926296085,0.0871679328703751,0.0504452781210484,0.107060844099196,0.0148677509845508,-0.094417637028467,0.177838818983478,-0.236475444592882,-0.0984699059735921,0.0190290724255524,-0.147904700524246,-0.0558922042088151,-0.138348712967079,-0.0505657579071845,0.0336912060098047,0.0737899278577962,0.0263679827790119,0.00574907464033222,0.0460789481828446,-0.0155546751722968,0.0200796224573786,-0.0109821571384747,0.00278220483603127
"MATSv1",-0.0680694621244675,-0.00280633757605685,0.163875542691215,-0.0351679898565561,-0.107544443122722,0.0173860325379899,-0.0295440510686694,-0.0319251826531341,-0.0690721501800672,0.0142218358324796,-0.155398153414593,-0.0084530631911108,-0.0503516310340759,-0.010963889130832,0.0199871180970765,-0.20237628489989,-0.284908242020374,-0.0289906302923279,-0.0872648386917434,-0.181806394834634,0.0473068664336008,-0.0660044128722633,-0.0641850651886975,-0.0744387332080941,-0.0316058049589751,-0.0107262654314949,-0.0177605250808651,0.034276819971286,-0.0806803589879976,0.0687578830245863,-0.0867421600842678,0.0186306161499255,0.0259705524303486,0.0106453476614256,0.106270132366281,0.00210683154306581,0.103579388641445,0.0635556931235218,0.09059376729137,0.0701121515194411,-0.0850760970693957,0.14521626384412,-0.122717633097117,0.0249600864755561,-0.0315874758456026,-0.0800595350567218,-0.0396833566651843,0.0640891812888066,-0.101346961303967,-0.0499163229400492,0.0984547552889523,-0.0306624693814222,-0.124356041108155,-0.103864553330255,0.0558831035591533,-0.0528247561551958,-0.116156500991093,0.172234227867863,0.0796228308939832,-0.0957228016307271,0.0111190410505249,0.0755873923595189,-0.0219989129518181,-0.0369181131948472,-0.0506933328195812,0.117115904290574,0.119523851184633,0.0268962048674609,-0.0434087359056613,0.00352344200326858,0.0559660880372921,0.047599215705344,-0.00943969038658568,-0.053416897964311,0.0671495482550559,0.053815736461984,-0.0270589125485909,0.124125810500787,-0.087064071965539,0.0576748089815203,-0.070930276959398,-0.0454348106406675,0.155233992916357,-0.0742599601852834,0.00923984379118341,0.100119080044187,0.00711616583115813,0.0608698192366755,-0.127425544194521,0.161380656603836,-0.0663026626740781,0.00800021209195063,0.0846000004793707,0.0149810158242191,0.0816073210820541,0.0853051594406147,-0.0304665394250631,0.0846094813539902,-0.045887153323711,-0.0364561580992756,0.236466369973408,-0.154998823355616,-0.0425165845193638,0.0830857817476587,0.044421573665945,0.0858185883027792,-0.0567293300765244,0.105094185205396,0.0204201809148763,0.0307346539092734,-0.0996611750915251,-0.0401761799534752,-0.121654373766785,0.0457573699008959,0.0950806739659904,0.0717392896780994,0.107099401483704,0.174073731442079,-0.141424195968454,-0.036955867997747,0.115733064386588,-0.0427128291861143,-0.0734116465440064,0.0705054119623515,-0.0101216984466979,0.0177338939541002,-0.216584098661102,0.00574251327426884,-0.0454879882055933,0.00459931611243334,-0.0112962159550108
"MATSv3",-0.127048874676543,0.041301299453624,0.0647555430252992,0.0371288878537971,0.114632808251205,-0.00998195822733402,0.0313199458148953,-0.142285152734785,0.17007396782629,-0.106645716277966,0.0723842762359321,-0.00461208560623987,0.122105329019592,0.00708281055959322,0.12189050576453,0.0255376984282157,-0.00619376713080618,0.0128717379207211,0.117373058334207,-0.111596156979838,0.0197395773404841,0.0324324573244673,-0.0656383020193386,-0.00747765072854135,-0.056867130580674,0.0447124180068637,-0.0622595527989052,-0.0100503222137305,-0.0292970749086276,-0.0866296422638482,0.0801373059546095,0.0435026747173589,0.0320789517647324,-0.0546376737779783,0.0943313280105014,-0.0474020502195367,-0.048090248617255,0.0761220984990522,-0.023065801847368,-0.016823275211864,0.0577757594289721,-0.0898534178766387,-0.00762473881490949,0.0112365999994167,0.100022346214978,-0.00332263259532755,0.132160491703479,0.104771110556515,-0.0657137102817449,-0.100675539280091,0.0513403110459512,-0.0551949648025027,0.00406889691592956,-0.0722094093259598,-0.0120212976827314,-0.0682276586151305,0.0393353322011812,-0.115506530565592,-0.000818058539421862,-0.0492393883431463,0.0514994335222875,-0.00663894177617676,0.0730096035483604,0.0651882985306633,0.0254267676935824,0.0302935844728825,-0.0813990212278976,-0.109426435208891,-0.0820277334789364,-0.142696837325872,-0.0232173537695382,0.0115033743965037,0.0890225226054849,0.0127090173749903,0.0286406608482318,-0.0905024286100536,-0.00516450562986701,-0.0226922318006489,-0.0755669818890503,0.103154123181717,0.0703918940408427,0.0683584749474744,-0.213089456628787,0.140051615148819,-0.0149899234258431,0.0271125140208915,-0.167713312362252,0.020681198384524,0.179866940147414,0.184949241206088,-0.0133846043514223,-0.013101816918769,0.189518852515551,0.0245977332806212,0.0628883713566739,-0.0567919555298848,0.0744688921211975,0.0494219703375061,-0.0109942966010639,-0.0345575994372075,0.0856216999543209,-0.153329549885322,0.0654591908987195,0.0662325402032857,0.106652243868222,-0.0726443858129541,-0.00378700739404531,0.031860219685878,0.219908303069822,-0.116632275121779,-0.108879142544612,-0.117922311241161,0.0515363071029475,0.293719896610463,-0.0501048979338058,-0.150100786134882,0.0110283289994141,-0.203948035858141,-0.0961465349400664,-0.177178546318116,0.000996572376664247,0.0138436650165615,-0.0865769811374857,-0.104078817957795,0.0245723308703818,-0.0382417339571445,-0.0329983261601704,-0.0636193948932761,-0.0120959545055068,-0.0307578539310171,0.00378651845115731
"MATSv4",-0.0804286637884471,0.040783531760753,0.0797812975764852,-0.112401249257117,0.0950215598503921,0.0523280783526459,0.00481346075598963,0.242258256155478,-0.205118994834572,-0.0173008989985994,0.124270956824565,-0.0425296459069787,0.0893498909435921,0.0451786550759511,0.0753074905911464,-0.0178336035260557,-0.0449840175388859,0.000937419988778275,0.0799701613172236,0.0426803809879733,-0.0500528544967114,0.0383435139520072,-0.0778893819050929,0.0163738080007454,0.049352564239202,0.0290534542731188,-0.0994605205868982,-0.0146102894002652,0.0144384998539678,-0.0624799512579687,0.0360787349437027,0.0666429503145411,0.0634904534989385,0.00433817852619258,0.00187662779058085,-0.0952267903664805,-0.0769650741039648,0.0414971278305189,-0.03854866524779,-0.017420001407127,0.00789234217642574,0.0092809317581186,0.128720724192374,0.044034090345452,0.048292597129639,-0.0429551288785117,-0.0478923334070461,0.0737243682242374,0.00131055366830827,0.0351360127635376,0.0270936511543635,-0.00122886718491005,0.0983377595008522,-0.0667457403445305,0.0155171120589115,0.0461677099558024,-0.195968076010912,-0.0571508237693206,-0.149057614124602,-0.0406748835264913,-0.062107922063562,0.11464887463842,0.112267239305445,0.133037425231032,-0.0218006348776546,0.0403107208948408,-0.0187498745166635,-0.189080952426693,-0.0730077003527393,0.113160350404571,-0.0879780019602652,-0.0655954464676859,-0.0166777987054063,0.0392738837507377,-0.00394511499404855,0.0954960932927725,-0.0337604462686689,-0.0818336120127775,-0.0884524915405848,-0.114239136508358,0.0524390130822948,-0.244512206300703,-0.0750101626597885,-0.106040157601762,-0.102763792955892,0.0804739350959597,0.132930444415487,0.0408800624614417,-0.0224741808561908,-0.00120216890807559,-0.10049065162692,-0.175715259051235,-0.108654524103299,0.0549134741127829,-0.0252108918312667,-0.141934506320525,-0.0579417931812232,0.10636040146733,0.09292413305367,0.0399751051889357,0.0837028712302391,0.0364303621445028,0.0815907814611742,0.0402821086422389,0.0363403433122283,0.0776773120711548,0.0010510853501745,0.00339785443192073,-0.0380904019110901,-0.127196451966509,-0.074125586952894,-0.00682973397554828,-0.00171796234224686,0.13201352283917,-0.164214391046614,-0.0551263509943862,-0.00377838433342321,0.167919492305016,-0.0513606579075086,0.135146316212001,-0.00133481230441131,-0.0842889844596627,0.156735302435995,0.152897501362335,0.266145745353681,-0.00104900008454959,0.0530799151613671,0.0125964202179431,0.00587882771571475,-0.00991674015426793,-0.00293604365056989
"MATSv5",-0.0153747964814966,-0.0724699294694105,-0.00966088308376752,-0.163255847990754,0.140915751522969,0.0597473197112171,0.203608251622436,-0.144680584529751,0.0313309010811732,0.087801486299994,-0.0990541545631673,0.12277168292949,0.047481074376178,-0.0517876581860076,-0.141148202561846,-0.0658136445189957,0.0340912816433644,-0.0546915651036712,-0.00305378629035501,0.0873256430503005,-0.0724424238381544,0.0292011003402844,0.0255154586337111,0.0358271613080719,0.0533687840438616,0.0653452620749545,0.0578931479775883,0.00871810321518989,0.00481057525331902,-0.065913491558907,-0.010164981536943,0.112462231659326,0.082047665722819,0.0610443269639021,-0.0605281255582892,-0.0554083420047835,-0.0112083736374057,0.0604694565001568,-0.0747898730517016,0.0665617803562527,-0.0555330129069855,-0.0719050597389209,-0.0924131551112555,0.0694118479973585,-0.0961162644819042,0.122066669121798,-0.0270440074049142,-0.00614642870969401,-0.0212810552975858,-0.0641926727037844,-0.0704124180500284,-0.0399677358391398,0.0620600613122761,0.0144021583032022,-0.00847162507962423,-0.0523737624071678,0.124015456073676,0.100240546807348,-0.157533164664158,-0.0697082890505008,0.0606454055551651,-0.0531944333630337,0.0867592496492543,0.0889175284333443,-0.074305076080468,0.146134760966389,-0.0362442547835883,-0.145825417707705,-0.0269270498729552,0.123281917687428,-0.00236495509316968,-0.0319417780430268,0.00140549688336937,0.0152348915574874,-0.0282203410314548,0.00552826619910717,-0.0138491089872272,-0.000632485092531727,0.0647899089947186,-0.0173510681187643,-0.10938280978923,0.0617608145953626,0.246107563219381,0.147170452891229,-0.0226849113595551,0.183552207347436,0.00509857925598108,-0.0614605320340362,0.0313200522509663,-0.197792958304964,0.13888870435252,0.0229797445042467,0.187957804737838,0.0420536908960859,0.177717033515689,-0.140573283552006,-0.0590806894475281,0.0962567814729312,-0.0342491455968162,-0.00978822452165492,0.0241235128761228,-0.0771924462325669,-0.0474927327378151,-0.103135955123182,-0.0421877432180681,0.0293832464862167,0.0435140562158945,-0.00889949779847689,0.0434885891673941,-0.0307656373389317,-0.0747692964795208,0.000448469452479745,-0.0379062390399114,-0.0472319152578045,-0.173612313365713,0.00761622767520625,0.0310540625509163,0.0539729277946856,-0.175090963738226,0.228103784768097,-0.179795770545145,-0.0595911467379289,-0.105257574680068,-0.137372565350391,-0.090013719635875,0.0294306170752482,0.0129522436173649,0.0130623041978947,-0.0210309178588279,-0.00908906819013926,-9.05721735696768e-05
"MATSv6",0.0382249589564558,-0.114444913092914,-0.0382189533052741,-0.142721014080858,-0.00721873836925486,-0.0592979703582004,0.0151534183009041,-0.0468523615675103,0.0266596052081584,0.060416336162831,-0.0110804021265136,-0.127860305876457,-0.21937112153226,-0.00812063986563891,0.307476622941074,0.125751152356458,-0.0525149457656039,-0.0779976849804828,0.0135744258805877,0.0818232325954802,-0.0243438355770772,-0.0890455568949027,0.0684156603967287,0.0532872437624385,0.0525538619162424,0.0085954160628634,0.0389855240111322,0.0394047704098153,-0.0198495625334888,-0.0223550027865162,-0.0293658571975928,-0.0239117038945968,0.0252809950609392,0.00951166942277613,-0.0308818028875534,-0.0183626027911149,-0.0186954918591049,0.00610868529901161,-0.0292023328643375,0.021783747914703,-0.0567623952097544,0.0440349037632704,-0.00506377644392207,-0.0320385487767126,0.044161835914407,-0.0112195501510707,0.115632361440019,-0.0556341901375613,0.115274017684475,0.0798393601001924,0.174711625813927,0.074129190386688,0.154762439373986,-0.0523301746951013,-0.0649620164759316,-0.139900090558452,0.0368443980086608,0.113381123368684,-0.104771648163035,-0.129684295473844,0.126125321253488,-0.00575986163692086,0.0641216629880444,-0.192605995917946,0.0915911677740299,-0.207335073326358,-0.00902856154833521,0.0836674232376369,0.0542855638442935,0.089865928760122,0.019472291849539,-0.0588596497185716,0.0545202750854594,-0.154044570475046,-0.228190027140475,-0.176240767436785,-0.164156543619454,0.0785385061069625,-0.142691582760679,0.172808231599916,-0.00170607303680857,-0.230369056251231,-0.0269552112098595,-0.04425696757923,0.140817029452116,-0.125018590733366,0.0860309305145316,-0.0493431354597567,0.105813101533751,-0.021627596576236,0.0112259813604595,0.0676289362932452,0.0247284422359663,0.0580855398894315,0.188951975585402,-0.10784177548262,-0.0574962985892111,-0.0437180082869725,-0.0533059406725337,0.0790530986012789,0.0671844456242558,-0.0765369890288433,-0.0239863562363614,0.070555190433601,-0.0802647861801372,0.0662182377910562,0.0592655025986579,0.0892106244769209,0.0154796977854966,-0.0375406171684098,-0.00395207564067258,-0.0562006019508963,0.026789089724688,-0.0564084914808204,-0.0362760852855291,0.00518503252168329,0.000168015104585587,-0.0205726177901266,-0.0225723802184146,-0.0138437959900056,-0.0195317224934224,0.00916595371993106,0.032854686510683,0.00995947201910439,0.052458139536435,0.00815826340141698,0.0288748980512781,-0.0069878274790045,0.00556632382945363,-0.0096509440432184,0.00281328286305951
"MATSv7",0.0551868486074332,-0.0915498188564344,-0.04554460893868,-0.12431347746503,-0.0211284498031937,-0.0617038038935442,-0.106278619645591,-0.0880205266220387,0.0312223130251245,-0.0847538563791243,0.170006486067298,-0.22933882912412,0.0401374419552025,0.00626214928931489,-0.227688147790355,-0.185209092336357,-0.0426086531502869,-0.0435459563384397,0.0127424768688476,0.0419056101388832,-0.0280667750341701,-0.0201971333165485,0.0705591438551137,0.0222999305240045,0.0287801524432139,-0.0154262724503682,0.027465923164767,0.0163556680172404,-0.0211417444424603,0.00254585690875008,-0.0427874127915556,-0.0880423400460517,-0.00326532666729079,-0.0376293590804812,-0.0402755659467493,0.0753064689464211,-0.0708760213033527,0.0521073102596568,0.00451816983813373,-0.0478740706122138,-0.0169814835850103,0.0343632248614574,0.0523751353159428,-0.0224271273080465,-0.0924547313127453,0.166628047177286,0.0158872668732949,-0.129349804360292,0.152940474416083,-0.113657882384846,0.0230551614686995,-0.0220457922261547,-0.0031195000436213,0.00169233169651075,0.0868368537552108,-0.0210520822379458,-0.183398560288496,0.128390420636443,-0.0914427432055105,0.0875057819848874,-0.0758971458400436,0.0501434974157671,-0.147558267243755,-0.142448231913835,0.139290003284056,0.0208221294170152,-0.0257202722110755,-0.0839486747679172,0.0509953597105554,-0.154546388093084,-0.0176762523027984,0.0567815005720073,0.00465304927378331,-0.0354323544933855,0.0464804685915629,-0.0260838407564599,0.0234091881987641,0.0868800292254002,-0.0871953946912912,-0.0464743905068638,0.0342759075188729,0.182505364711148,-0.134088169925989,-0.142654457865961,-0.0934482952690702,0.105064997189074,-0.107270341656723,-0.00469516712735637,0.0727978806704837,-0.138963225737794,0.0382749648665147,0.00651326852742156,-0.0373175114528277,0.192558007050961,0.0399784364478864,-0.125289577740797,0.0324109946756309,-0.109237462270391,-0.155523744968614,0.0380189543608449,0.0503915871452753,-0.0648933582429995,0.000281370262480507,0.0466837065491733,0.237561017595939,0.125900470117021,-0.0361054936384692,-0.0649143649553914,-0.0422549146492299,0.0998124433421071,-0.0173261870980408,0.0419047320499482,-0.0550385819557952,-0.0778432820198201,-0.0130520864073205,0.00246733052894894,-0.0469312860242277,-0.070735254298059,-0.0917284262486783,-0.002143965127598,-0.0169194741967497,-0.00147918709722578,-0.0247774960991525,-0.0853472999991841,0.259478302393739,-0.032048587878744,-0.0243388295172367,-0.0156981519103399,-0.00972090065300949,-0.0150856422452635,0.000203134837525666
"MATSv8",0.05047703933159,-0.0590782568752754,-0.0557337510227951,-0.0296067229619219,-0.0867978483518006,-0.101607969292784,-0.160641774377766,0.0855539189341101,0.0859827912513825,-0.0472121576572409,-0.0721025648360879,0.289909836917678,0.156934523002962,0.0382164387592368,0.0692424563438553,0.0381809544678722,-0.161196048357672,-0.0258796908533358,-0.0313969001145754,0.0834475956596666,-0.0500586593404432,-0.05719715057745,0.0721406544987318,0.0973498087878718,0.08282241238578,-0.0404118681561227,0.0258907375589247,0.0491185247289037,-0.0824163558539306,0.0288000650428861,-0.0668885519126979,-0.0687425435229436,0.0776360311192425,-0.124067752372063,0.0621981143747454,0.0535786319458198,-0.106942443203392,-0.0574776199089353,0.0140614376694338,-0.0709437878658288,-0.034213124051829,0.0628135645240061,0.0289702308316001,-0.0335740007802192,0.00325570263324804,-0.0614196674078065,0.107015851043576,-0.12652067112697,0.145163541947866,0.0846821968667197,-0.181153206155083,-0.0400018204223294,-0.119836314965091,0.29751394434401,0.168702925993583,0.0532422838347959,-0.00312433698130143,0.0430392195305693,0.111366850491699,-0.112672214678582,0.00784153038147257,-0.0808700176926797,0.176256420833922,0.10462348398457,0.0781098346347458,0.0769545386818808,-0.0057262944620282,-0.0259886151854449,-0.0456654696133791,0.0628819323197124,-0.0155889550982676,0.0760599755705448,-0.0124479738393105,-0.0724421334544657,-0.00892632573676169,0.0501767085361788,0.014610625988139,0.0700048158867342,0.0399351242565289,0.0853221963331382,-0.0542429111252213,-0.0721690800541006,-0.0257348263498948,0.0477794221248878,0.120077159882907,0.104718648374174,-0.0806680591765614,0.0369292823644168,0.110546503018641,-0.0113161697158728,-0.165679562768126,-0.0381990883233418,-0.0876623405386076,0.174848026790006,-0.18375676095113,-0.152803656585902,0.203427334782066,-0.0110624741654937,-0.0580677847286603,-0.079651861093506,0.0432908204869482,-0.0658414765091302,-0.0113655856210373,-0.0690328038311048,-0.0899046537654706,-0.00432404225068683,0.0856941197513281,0.0410003597623177,0.141495148666997,-0.013407013071067,-0.0228251231429162,-0.0901409983531525,-0.0391565896115076,-0.0517600888498136,0.0571693894890078,-0.0695306226399394,-0.0322781152294505,0.083738096606039,-0.0446952367048482,0.00665777891352152,-0.062019703110674,-0.0132238215668089,0.0313768357916973,0.0145409052231972,-0.00428694763710121,0.00690973561432399,0.0385826356948046,-0.0129513640234054,-0.00629523377756907,-0.000526172098798044,-0.00292311217545647
"MATSe4",-0.109592901152898,0.0419294089621374,0.0418336203538171,-0.124846903336288,0.106474145662825,0.0209098732520019,0.0135977186620506,0.234990224502833,-0.189876717499644,0.00560780265128942,0.0740108660025455,-0.0252397952851304,0.0543043667752007,0.0556181998036436,0.0257779002590064,-0.0279626767513066,-0.0371720691976192,0.00890809269817041,0.0418603923591146,0.0168681454385178,-0.0732070692518047,0.0384529567778163,-0.143398131751919,0.045252091567952,0.0605650806590349,-0.026675987507836,-0.0586625621932415,-0.00649504151538229,-0.00739727127637453,-0.0193843019482576,-0.0138145813606585,0.0111396864731808,0.0723267394906613,-0.058631229821101,0.0358027448977358,-0.050986961418222,-0.0212631287950156,-0.0222349146886945,0.0101339940471776,0.0190585938748971,0.0744534743898304,0.00413266312485615,-0.0429709151108497,0.0700771080463764,-0.00304623111993797,0.0598648577801151,0.122852624456725,0.00925398754682468,0.055305578732188,-0.0384728527639449,0.134613273859008,-0.0392399607372284,-0.0594183214133327,0.0020666963128509,-0.0746441329669606,-0.0699588379873847,-0.0363155303186114,-0.0645720754331345,-0.0639874053429414,-0.0336521859563243,-0.0639551038079351,-0.0793917381010851,-0.0307683120901958,0.0561406719062006,0.109209884014543,-0.0701151338328502,0.100061347698845,-0.0780599864796003,0.10760987546275,0.13062184143362,-0.0818850351933385,-0.0437212842073531,-0.00811010366070135,0.00161759227516817,-0.0193314772191362,-0.0431509593408603,0.0508601719084243,0.0471823421372804,0.00133933598164727,-0.0494997407904737,-0.115746553014665,-0.0068817525153833,-0.00119289388089073,0.102210078223749,0.0378256485746957,0.0937627702727075,-0.22647481315149,0.0202827671613488,0.150842101035687,0.107054927642136,-0.0246379719458318,-0.0618429159717397,0.0947465343491637,0.198021879000713,0.0621132469916404,0.00693316300209038,0.00727808235043205,0.0757740718099971,0.143039673666002,0.00362602072955614,0.0805988907730526,0.227288067202354,0.0206871797596441,-0.0760481061070258,-0.0281221118607436,0.170722445398122,0.00732436495185234,0.0725057365296915,-0.204886401635316,0.0576719691523212,0.146290879640992,0.12804344389155,0.0100675973368239,-0.183332126394832,0.199900282399701,0.0605475217464744,-0.0296984993935885,-0.11419214681989,0.0775537826596102,-0.134937910737149,0.0512858232765729,0.0926507253434578,-0.159927391182164,-0.123139405759936,-0.241834587901596,0.0276473181486472,-0.0901583094947464,-0.0389171189990887,-0.00482850242630884,0.0176893386684788,0.00538810071517606
