"","RDFM10","RDFM11","RDFM18","E2u","E2v","E2p","E2e","E2m","Dm","De","Dv","Du","Dp","E1p","E1u","E1v","E1m","E1e","ASPAN","RDFM7","RDFM5","E3u","E3e","E3m","RDFU1","MoRSEE30","MoRSEV19","MoRSEV13","MoRSEV12","MoRSEV11","MoRSEV10","MoRSEV17","MoRSEV16","MoRSEV15","MoRSEV14","RDFM15","RASA","MoRSEM18","MoRSEM19","MoRSEM10","MoRSEM11","MoRSEM12","MoRSEM13","MoRSEM15","MoRSEM16","MoRSEM17","L3e","MoRSEE8","MoRSEE9","MoRSEE7","MoRSEE5","MoRSEE3","MoRSEP20","MoRSEP21","MoRSEP22","MoRSEP23","MoRSEP24","MoRSEP25","MoRSEP27","MoRSEE29","MoRSEE28","MoRSEE21","MoRSEE20","MoRSEE23","MoRSEE25","MoRSEE24","MoRSEE27","MoRSEE26","MoRSEV28","MoRSEV29","MoRSEV26","MoRSEU22","MoRSEE10","MoRSEE11","MoRSEE12","MoRSEE13","MoRSEE15","MoRSEE16","MoRSEE17","MoRSEE19","MoRSEM7","MoRSEM5","MoRSEM3","MoRSEM1","MoRSEV5","MoRSEV30","MoRSEM22","MoRSEM20","MoRSEM23","MoRSEM25","MoRSEP7","MoRSEP6","MoRSEP3","MoRSEP9","MoRSEM30","MoRSEP8","P3m","MoRSEN26","MoRSEN27","MoRSEN24","MoRSEN28","MoRSEN29","E3v","RDFU3","MoRSEV18","RDFM14","RDFM17","RDFM12","MoRSEM14","MoRSEE6","RDFM13","RDFU8","RDFU9","RDFU2","P2v","RDFE21"
"MoRSEP9",-0.116035060867792,-0.0542445289207537,-0.00172822330652072,-0.107336557599572,0.0264293054134021,-0.0814614236408421,-0.053907068955283,-0.0331777095878306,0.165581142069102,-0.0331121712984034,-0.0689680346221299,-0.0289431829055319,-0.0610019607003182,0.0297677254185984,-0.0776263251376417,-0.0857737050060377,0.0957361088649196,-0.0471129378899717,-0.0290033100967435,-0.0550287917856843,0.100327335938051,-0.0666847619669048,0.026338456360236,0.0610256495051022,-0.11185813137589,0.0989044158117186,-0.0280412096808182,-0.235588872699861,0.357607370040329,0.0667352804896857,0.123921659480775,-0.00396335538664428,-0.0433523979954285,-0.139244163372595,0.287744871305861,-0.164503087745466,-0.0724331098390345,-0.0389827472853893,0.0909941252861355,0.206404121697608,-0.112787600893117,-0.0034600283495673,-0.206021242564196,0.0488632927179968,0.116650111738047,-0.167216135796564,-0.00937356321220398,0.113280860204016,0.0487595717178203,0.00418346790926832,-0.0755269729362882,0.129075866807574,-0.0319224537573921,-0.0193663904995013,-0.0432282022759368,0.0417811136434333,-0.0553053819974235,-0.0806579931446126,0.0142918381067717,-0.100971919466327,-0.0723918201679486,0.0131607904906376,-0.00429196211135628,0.0280726829580263,0.114850415848189,0.0322240413940679,-0.0573243516312824,-0.0247170873155298,0.00337864420556281,0.0123379544117163,-0.091997019354967,-0.158263059227792,-0.0785128273093077,-0.109359121378711,-0.0096686258148243,0.0620517391700777,0.0440220012288018,0.0510456832587393,0.0223801475676626,-0.0678597011284821,0.135734863383122,0.0446183760601397,-0.0653095501677462,-0.00032001817196684,-0.034203276882203,0.129216769984002,0.0707603410081015,-0.0839789673858311,-0.1009534069173,-0.00252525142454154,-0.0450146879139319,0.0723096541372571,-0.117150019824486,-0.0221513617653105,0.115004648212715,-0.054378089593564,-0.187108347278307,0.178459749577905,-0.0628566213481441,0.0360920753442992,0.148825704694344,-0.00770564810753755,0.0716574020413352,-0.0445344441987255,0.00574192396960641,0.0384902419781279,-0.0195504938681589,0.041825926317334,0.00560064314664374,0.00375383669509852,0.0163068974677938,0.00119811061382059,5.55958973581092e-15,-4.44655567970519e-15,3.11096015453023e-16,2.68544480653289e-15
"MoRSEM30",0.0111661245415301,0.100115592254544,-0.0600211442434669,-0.0301041915362315,0.101844775353547,0.0436458524031268,0.0172632963553678,0.0465058152461229,0.0661149877267827,0.189198127566663,0.0197131138140899,-0.0449892015297476,0.102878108197987,-0.31578519679936,-0.204934167343304,-0.2572719594994,0.00672356595589395,0.0361775431596633,0.10798430939457,-0.149147454656168,0.00794983895081019,-0.001681618317132,0.0334870331967272,-0.417082429197203,0.0360517540609763,0.0264707410778663,0.106967149048654,-0.0320538060660955,-0.0801300461931846,-0.210675174194137,0.034174231289012,-0.0450858287039963,-0.193621499772677,-0.10270703380723,0.0713560932531714,0.0340482124593223,-0.129354622619821,0.0960247736991612,-0.101383763875175,-0.0542273719507687,-0.0644623708384405,-0.053892450306017,0.0401279115098663,0.0571329353538243,-0.0443060864785789,-0.031238095415331,-0.0240044398737613,0.112212383005423,-0.138533249419494,-0.12907317974137,0.0695672885397887,0.0119715195014694,0.0454569007782625,0.126485756339007,-0.0110168585046521,0.0402901547306126,-0.0381416113798672,-0.0590532276171844,0.00448697990958126,0.173778668423245,0.120616345615209,0.0316066245797686,-0.0640795340433508,0.042109601669438,-0.0234019315281488,0.129175610845589,0.159647029615502,-0.0969281750447309,0.0910552286281767,-0.0580140330384352,-0.0141471067267735,-0.145949301885183,0.0605997572345515,-0.0700146102690006,0.0229335778029847,-0.0667342536858999,-0.00272441959768908,0.0533580857019681,0.033873933832694,0.125230635142485,0.11452450945968,-0.045431276333581,0.160324370584908,0.0146656979362472,0.0120749565005021,-0.0713403198593416,0.051069880246097,-0.0404615774295238,-0.0902988748815133,0.0615845321202775,-0.0257154137501997,0.0109226697827094,-0.00791507601450254,-0.0413921811276474,0.0169618714464328,0.0207311547621609,-0.0592942368733242,-0.0220770399128284,0.0194373022110561,0.00556451017632497,-0.0356914291410148,-0.0301005844800019,0.00622168590895297,0.016883073419845,-0.000711564323247663,-0.016825531274814,-0.00629273211943306,0.0166695131079281,-0.00211837621244716,-0.000818811435315283,0.00123003291025127,-0.00916253196311124,1.72024950366863e-15,-2.21496486369732e-15,-1.34943080840804e-15,-7.63132212851028e-16
"MoRSEP8",0.118906785563263,0.0325134334917042,-0.0814310837393081,-0.0149492286875168,0.0716999160130595,-0.079780291464789,-0.0121304791541948,-0.0111675745101648,-0.135897220984726,0.0271171454468133,0.140589812898458,0.0816657642134282,0.0830042580049174,-0.0655811655118351,0.146914597449726,0.0210002342032973,0.00492869429498152,0.0321300985756613,0.0670410522322897,0.0659612549771698,-0.0996138576862969,0.0819482449314197,-0.110946056465927,0.0173993455727403,0.0902339579061477,-0.0704433833309079,0.319222253923239,0.208751695236865,-0.0948923844202097,-0.109223078023976,0.158465640068261,-0.0773863268970897,-0.0695724778515696,0.0883734291964827,-0.0624162045255036,-0.0804803719707072,0.0541026679609139,0.00921044416344332,-0.011973221813944,-0.0163295261387406,-0.0458588379305924,-0.0569192537365766,-0.0221849151286319,0.0255532033123918,0.0516412510084945,-0.114312434113545,-0.118301145344026,0.145970393190565,0.0950028559832826,0.168373863364193,-0.053438731662278,-0.0723959381829692,0.0197634768819893,-0.158012009430076,0.195877527753786,-0.0707113509568246,-0.103061915919617,-0.0126854256054756,0.263911439626683,-0.0240595714789132,-0.0642321074216886,-0.106400127800521,0.0759341907064785,0.015815923046767,-0.035960499212968,0.155709787992636,-0.0466974774039948,-0.0679571302147006,0.0675636081674303,0.193639272446897,0.00532657681388973,0.0554251119893778,0.0192768498910232,-0.0524245182439379,-0.0159950096806585,0.13476707014221,0.0596081449220984,0.0481296168895127,-0.0491009257875665,-0.112377241311168,0.0974511746505717,-0.0940204011311617,-0.00596315148704528,0.104058025964239,-0.108153707990278,0.140980283205916,-0.0282580315760244,-0.0631260392745197,-0.0850908984527641,-0.125212695230834,-0.0717606760018142,0.0415421363429106,-0.0182020900588208,0.0138309844564378,0.0231308130025181,-0.0558664031508433,-0.114032864109344,0.0242520036640047,-0.1091033618385,0.0194522374596278,0.128377490487978,-0.0612190226176831,-0.0301880773211592,-0.0661877761824913,0.0344609567099296,-0.00433771838022316,-0.0625276704162083,0.184356983017554,-0.15794829084844,0.0433084857326375,-0.00621932369632779,-0.00839414620665868,-2.58287395279161e-15,-6.59448429160357e-15,-2.92131656390257e-15,7.84440663554154e-16
"P3m",0.0879515157412819,-0.0741020904596691,-0.0221858949184472,0.0617471610910047,-0.0877454493375386,-0.218656139468686,-0.0192369571321654,0.0155188309468366,-0.00261401216290117,0.152342336141659,0.0940595949213044,-0.0867328413662771,-0.00125866645236456,0.0509166007618457,0.0223419015997124,-0.0353031296795585,0.0571835795401615,0.0255408842987463,-0.186076727447895,-0.163809132380758,-0.125379573806632,0.0637050135905019,-0.0853986442484907,0.0463056865456536,0.050742527068557,0.0466601070583487,-0.041785170575923,-0.284361082260826,-0.2287702077401,0.160348935099632,-0.00435739799368857,-0.171048850541416,-0.0574130449478748,0.0582681123101893,0.207619472424186,0.0541410460835435,0.0472804924451669,0.0670050568226491,-0.094739263321667,0.00949773468092011,-0.062830585009422,-0.150726653076048,0.134255773362745,-0.0720481323452524,0.189799552186061,0.0388551808886921,-0.0321866539794215,-0.0722171338455263,-0.107826395033161,0.193923111143862,-0.0269680020424133,0.0872646762393011,0.0470457941374511,0.0632980779397471,-0.0798750934586576,0.00916420860953576,0.0484199967671856,-0.151064998290769,0.132487641772955,0.136762516153324,-0.166231992688987,0.0856776437335273,0.150936378262554,-0.228921093942482,-0.0369191086210099,-0.0411744986413479,-0.106049547921678,-0.0305782476498632,0.203711269412806,0.0821656041077782,0.0992120363066283,0.0328183850607789,0.11165714158995,0.0167841510386451,0.0239907034701878,-0.0367677306759254,-0.188960001326181,-0.034982708276874,0.115921838732527,0.0606893407768199,-0.000453780353428405,0.034406906800177,-0.0512632423636582,-0.0103784375838285,0.14809424095669,0.0338924935960584,0.0816609091828331,0.0489277213980546,0.0109486329184509,0.0329637536669376,0.00731225696645523,0.0261313430001122,-0.0217587390549448,0.0522466382778443,-0.0311126498358041,-0.0239116594664645,-0.00129012869900465,0.00420717928612589,-0.00606164577195727,0.0190255579383707,0.0183801398322357,0.0213848343402418,0.0128499809931512,0.00877455396069149,0.0182337672350772,-0.0127979950141289,0.00692488235278408,0.0222829949318499,-0.00831298050125688,-0.0155257483475853,-0.0139442661484315,-0.0151946627085929,-3.01928087810489e-15,1.37460263734922e-15,4.19623534343247e-16,-2.13915448811571e-15
"MoRSEN26",0.0996523419465664,0.0921648804601127,-0.0393647551719794,0.0593821636916536,-0.104541193053025,-0.122883794137189,0.0814346256935314,-0.0189440310500952,0.120002100644954,-0.0757209895409293,0.0238236416403892,0.18680805157363,0.0900629876127956,-0.0465432329814981,-0.00191007119439805,-0.12916358306883,-0.047853906764146,0.0358433233050085,0.0789725739114291,0.0742115338066448,0.111549376763084,-0.0493069649326092,0.0299741865366981,0.0731584243206219,-0.202303839654356,0.067941185477198,-0.03081775771298,-0.00832977202381087,-0.135537936780308,0.149213131632311,-0.00548392489900311,0.189173679573564,-0.133039757264886,-0.108140804450631,-0.0477116072578477,-0.134095007968903,0.13377101799337,-0.0623515745631837,-0.0919539291539853,-0.207835031157845,0.0856714062678366,0.0156908555501563,-0.00947319286039356,0.00240579837193235,-0.123447447074452,-0.131771559375964,-0.0275216386094491,0.0257537521342309,-0.130981631335701,-0.000727809577479429,-0.0209840228908998,0.270229161714239,0.177845910296847,0.0652370998712896,-0.0272266099416603,-0.0108091929998397,-0.0273119168441625,0.192858644183325,0.022074935467185,-0.0587967013016524,0.0199975859923653,0.106961920516491,0.0613055948281224,-0.0498343069024961,0.153839228345714,0.0588218941632591,-0.176392051772018,0.0658028546356504,0.0313607038489447,0.0177447847580674,-0.0360248911510873,0.225811003702198,-0.0743991213629489,-0.136879745672584,0.0506356880751837,0.0919947091358034,0.0123927849498662,0.00547205357037776,0.0216337400325537,0.0774875902336075,0.103681384545799,0.0118701586984558,0.105040250306674,0.0798182238868031,0.0571852688787519,-0.102679722311993,-0.0025150036696676,0.0440000339895552,0.0182393927255134,-0.217353266929904,0.129811878837579,0.0286111626782911,-0.112670979637233,0.069509601697113,-0.0796514889793721,0.0816231726224498,-0.14713656095385,0.0301032546416198,0.0801501337182885,-0.0124085194742898,-0.13164617713295,-0.0491471066344037,0.0170315808274934,-0.0268777747687368,0.0190632977061534,0.00904106351048916,-0.0149505567730913,0.0229504598589792,0.0128844353663806,0.00358281567217253,0.0096244267562574,0.00613201996769329,-3.71559536312438e-16,3.20282542277886e-16,5.3100963233033e-16,-1.21821894123573e-15
"MoRSEN27",-0.0906426263701739,-0.0067971886838573,-0.110559528847409,0.101267393748448,0.101452737340196,0.0503344746465082,-0.174746309496336,-0.163161050428779,-0.12431107002187,0.0740761457737045,-0.0385472154936148,-0.101861622366595,-0.102620832240144,-0.0345336101500637,0.0515040595699251,0.0876573582281055,0.186328560853294,-0.0199613900688879,0.0505404050286873,-0.0142789521244518,-0.103811819540537,0.00280113615507715,-0.0219092870420371,0.0301606683960319,0.0100036519047086,-0.0823955654878027,0.04145193961405,-0.0377500591126399,-0.00183169226808614,-0.0970209140513562,-0.0360880900219805,-0.0436998664311102,0.0700159071714839,-0.0404971099135864,-0.129098588941609,-0.160440760444737,0.0162698179106406,0.201105370860479,-0.0812218861061638,-0.162286390566683,-0.181214400746406,0.00811684359727497,-0.212269137125551,0.052523623153745,-0.0785364554445085,0.047670236031681,-0.17851030306717,-0.171338626918929,0.00376215056991337,0.0245637119611166,-0.117633348584591,-0.053625606665808,-0.114381321960378,-0.0890524735034769,-0.0560419577867828,0.0924827464311122,0.153616558946157,0.155192507978974,0.0786566228467869,-0.074678515635397,0.0319715794678918,0.0303411859502199,0.140478972650776,-0.0153065183488383,0.173389400419532,-0.0991154871204216,-0.126842907191483,-0.079915317715068,-0.0770760665391156,-0.11624832120479,-0.00433406843554767,-0.174701140850519,0.0141298504620877,0.12863589147157,-0.0847051097990099,-0.0804336152409804,-0.0641483222030572,0.0545910764216929,0.113946123052556,0.0527259158927288,0.0986407677626318,0.0736963581015864,0.151123233998271,0.0358533255788757,0.210315268097106,-0.0609387578041052,-0.154797702049161,-0.120061862311798,0.0556446204420323,-0.00855759304130547,0.0607043816249677,0.0354837590675995,-0.0861233633018592,0.0176568840576941,0.0138427401682488,0.0785387766939542,-0.184684894963688,-0.0270138973218921,0.0203224591888909,0.0556401787614969,-0.0981505377381327,-0.0177537643837315,0.0236825132293699,0.0300717001371021,0.0291787926830266,-0.0158121941525133,0.0101774447425331,0.0489132329020241,0.0100213501650971,-0.0187611216811575,0.00863355837590533,-0.00515777255706712,2.44881281140519e-15,-1.05491233198843e-15,-3.27848637830205e-15,-7.70768525036122e-16
"MoRSEN24",-0.0415425781204959,-0.0474137618945871,0.152077234455644,-0.0109336710844474,-0.183965021892264,-0.0574943930826505,-0.0752172919855404,-0.137185033114925,0.0942368150324214,-0.0480995330526099,-0.0701912374837209,0.00144435100014984,0.153540234951935,0.0331977372881,-0.0453350764835336,0.163869402054811,-0.0242677074873638,0.0198716296041397,0.118636606285961,-0.224812461467526,-0.116763684343384,0.031748783429181,0.00728713985876033,-0.158947042352094,0.164673209368691,-0.220898406892873,0.161288860632423,-0.0893462412103925,0.114076844997534,0.0338159822835569,-0.0236509794855618,0.183180895391659,0.136960660375396,0.0666324955253245,0.160579928083157,0.0247333930255132,0.19244897183633,-0.109340727112891,-0.163002159046608,-0.170830715092881,-0.0974028254651977,-0.1603439788924,-0.100398853027533,0.0264348420101685,-0.0439916844641102,0.0286000466738781,0.103637541527223,0.134001324987548,-0.0853417842308678,0.0390681678019447,0.047730319403132,0.0664760864742506,-0.0296762092363682,0.0234880772018139,0.113110824109431,-0.142164411436049,-0.0128103362894683,0.0236084804535469,-0.11556100595293,0.0462816595019199,-0.0249406279923556,-0.0720760487916944,-0.0784240523482437,0.0283774116294737,-0.1124167502228,-0.0465836323073295,0.089990620388887,0.081591151312807,-0.0882740126728217,0.0168831476116609,0.0814224724520434,-0.0537659593128398,-0.0479645443002194,0.00578618048589072,-0.0098648270413302,-0.0851291575753461,0.0615355117211062,-0.0313878633970689,0.0350844745973315,-0.103436991218672,0.0298499166419523,-0.00392047867570373,-0.0956299285576063,-0.040499228409752,0.138303638309911,0.109592915398671,-0.182730769327066,0.100244274147491,-0.0418925181437427,-0.140699714624364,0.0673116964936496,0.221168603385212,-0.0151463299611697,-0.0463362383945579,-0.118306519342036,0.0359173010058203,-0.0407968832317856,0.0363259543335468,0.067967316402375,0.0371577955027649,-0.019736678982462,-0.00507250252321006,-0.0433412575206283,0.0367358570516563,0.000632087622478572,-0.0297589957336562,-0.0209455011937971,0.00458340058111437,0.0124496811851369,0.0153213945242252,-0.0123157832940398,-0.00416306962331032,-3.14801844275079e-15,-2.34498086755991e-15,1.22902881203941e-15,-1.57722144705496e-15
"MoRSEN28",-0.0113659058990486,-0.0764034346460214,0.0339163098114876,0.0212858609223952,-0.0176892018935797,0.122263014688607,0.162163532745485,0.282488189662172,0.264567849244712,0.0392960944214709,0.117319131047639,-0.0103754550208662,0.181915713580125,0.0673522495238074,-0.0129253627162211,0.121241114368855,-0.106199156124634,-0.0141320611407171,-0.0377137177763853,-0.100385329519721,-0.0482725429921619,-0.0297582915013325,-0.0410071451870771,0.119942324969193,0.00726202746550619,-0.0969451327429345,-0.0669374357885864,0.0170148675833779,0.187568632595299,-0.10626851080908,0.0950635270904894,-0.147854279265279,-0.20584186263117,0.0146912113030078,0.0765035984969153,-0.0574563249892421,0.173114214053188,0.219238220406716,-0.0410623938789446,0.0241600247395203,0.00152408554364828,0.113140476808929,0.0785091828847736,0.231784772656311,-0.260544092229866,0.107044687610636,-0.0426367901417281,-0.0743220871867877,0.0696297092974657,0.110768252429925,0.119413434196147,-0.0202460746053296,0.0610892365073989,0.0131747079148106,0.0820974992650955,0.11912253067495,-0.0890754974431075,-0.0848653652095534,0.0366029767705883,-0.173173514779369,-0.116966108016966,0.00837418628691144,-0.048274825676768,0.0157908044074199,-0.172170770720266,-0.0687357965418104,-0.0102885087984091,0.0754905576379527,0.0425093372682854,0.0473203927872158,0.0197313873786718,0.0184845751865304,-0.0776235512555611,0.127232740867056,-0.0545910610831808,-0.0188169925128503,0.0295509815140131,-0.144246226136236,0.0334330901916801,-0.0401657902955253,0.0514933804738597,0.00818464122743503,0.127299952836665,0.00904577417846431,0.0840571028479406,-0.154561376869545,0.057386588206824,-0.132774029479976,0.0184459173134724,0.00449897687706995,0.0143361077441362,0.0136664533630803,-0.0310787050242233,0.0136959074566005,-0.000661342497128055,0.0472271711418358,-0.105149872072728,-0.0348631409706164,-0.0192454910062309,0.0160753698450563,-0.0241863054946617,-0.0331975432328148,-0.00606793304287558,0.0315372114205286,0.0395607512616917,-0.0227735417401978,0.000563389231962741,-0.00578019400937127,0.0262622774735488,0.00115668468316687,0.0061383898374267,-0.00878392599554304,1.29888812754737e-15,9.67237822221811e-16,-2.40229085283614e-15,1.44596527850201e-16
"MoRSEN29",0.00150344338515495,-0.0612630336310416,0.154273887569408,-0.154740853731385,-0.0873182482416457,-0.121045512675939,-0.0517065830807292,-0.11927720800369,-0.176310056260065,-0.144104818588593,-0.0475721885371855,0.0625903332084999,-0.132356166416104,0.15776981416501,0.0554725636222656,0.0398962733310789,-0.103875289929105,-0.00326678604376202,-0.0753629861933675,0.0562853566732193,0.0115829724794981,0.0807657403394917,0.0448274169979814,-0.0924518131694166,0.0987764717239728,0.0956659766995149,-0.146570381235513,-0.00580167174479387,0.0452681655861893,0.0229539618368524,-0.105274404345427,-0.07514960038912,-0.303343961384743,-0.259937113709009,-0.105691587044971,0.0293771225557045,-0.0109477890376013,0.128794672542622,-0.0518829450053285,-0.132920835515371,-0.0146206972602345,-0.0126560056187607,-0.0394807024190818,-0.14264253172365,0.0953582324791643,-0.0866418985167493,0.0179839643257775,0.00727986568851797,0.0168562006171951,0.0620062616518579,-0.125988752002909,-0.0529742996045816,-0.213299911144527,-0.0632358767816433,0.101376799045938,-0.156003452307487,-0.0406202760720203,-0.0339926301739411,-0.123136807451705,0.018966314114199,0.0485088832777008,-0.168943070980208,0.00860465310875732,-0.0740451495828025,-0.16786101550527,-0.0469200628822095,0.188778125078725,0.0312517391497547,0.028148169687789,0.0233925132346368,-0.0110031295713121,-0.00438396439484109,-0.0612822439262556,-0.0402924129235054,-0.0607241244512126,0.128862106922737,-0.0193447473187919,-0.159799661272575,0.0975385371750678,0.020055688541473,0.194106951026448,-0.0534848050679868,0.123302838355419,0.0171977419695581,0.00671859534125303,-0.214054853105268,0.170899129883383,-0.0810060108503447,-0.0619683303488924,-0.0118886806779255,0.0186630064888223,0.0506960807290751,0.0189689021848732,0.0107657889972563,-0.0185917648598067,0.0020145332271,-0.105288187176705,-0.0472835862739921,-0.0070182444228816,-0.0316520329204026,-0.0453304039280432,-0.0552455845573928,-6.43665175754979e-05,0.0211848797377234,-0.0175802645033874,-0.0145536410910579,-0.0385791553052316,-0.0139953777565238,0.0110764290965952,0.0137927776130613,-0.00656919876580289,0.0110460422287089,-9.01684805203952e-16,-3.91013615698116e-16,1.00198017633674e-15,-5.26848264384305e-17
"E3v",-0.0747536522939227,0.0291056932277374,-0.115831077310671,-0.0454757950989229,-0.156159210151845,-0.134901186846647,-0.0101328330987691,0.110361203422112,-0.186495172222683,0.00127899708433557,0.18540010937053,-0.0445625468209048,0.0956367368229566,-0.000451359389773014,-0.117032147142311,0.0713637908880844,0.0300421478990605,-0.159283459287003,0.0237643551351023,-0.0460381973005278,-0.124521376330714,-0.0404005666409055,-0.0823338492552105,0.0210284954741679,-0.0628063170966815,0.0722146966599075,-0.088865081382872,-0.0465956840916821,-0.116598317152235,0.00479682362408152,-0.0999057223575471,-0.0558462413946708,-0.025883497623494,0.0581966005079687,-0.049790334228635,0.00532419449846172,-0.100490509951044,-0.0780418628554726,-0.31890877231573,0.0784529861819035,0.279971183351715,-0.0200811988446144,-0.261811717427439,0.319946543137055,0.0737537655815708,-0.132845501320535,0.160117747495028,0.0166903232970765,0.140839363807968,-0.0622529564279149,-0.00882032086958351,-0.0167538615469123,-0.0653487514984732,0.0391446022882308,-0.0251187097432632,0.058604888891589,-0.0383363192540194,0.035958043800302,0.00649661467606028,-0.0426234076880211,0.0313794385688283,0.0352820878909522,0.0346416574834955,0.0174054812152057,-0.0271985272122434,-0.0138711383621519,0.0131505997056251,-0.0256896855002357,-0.049019553141649,-0.0185013653631788,-0.00489321567670017,-0.0359318127561786,0.0315302598952979,0.00300746954212362,5.24922397402422e-05,0.0280457067790968,0.16231702188288,0.0379503861277811,0.140147726714802,-0.032818268162151,-0.0941338000130491,-0.102173339929278,-0.0592414876731343,0.0202936113854568,0.00353661453599994,-0.0789003440861278,-0.00405770606524215,-0.0170743565794255,-0.0417188036123387,0.0113632139784507,0.0392266274479153,0.00939767434330645,0.0246778503772804,-0.0154705517281795,0.00841254946857998,0.00430096831840748,-0.00218172417369039,0.00462762348796789,0.0248373980440253,0.00320041180376922,0.0198986564406949,-0.00490850865726475,-0.00112167318892988,-0.00354339486222902,0.0115093416083393,0.016648308901932,0.00332969938816287,-0.00363836116283943,-0.00636499766480187,-0.00491891604681091,-0.035948476023003,0.203890045256943,-0.0587179065249645,0.269818170017215,-0.0548777491808739,-0.198080686115514
"RDFU3",-0.0747166533558654,0.199625336663255,0.0126609653899444,0.0171409868366232,-0.0105585245366274,-0.00312614692005427,0.0250697448470874,0.0790608630650609,-0.0482288692025382,-0.0611096163558042,0.0211949666373164,-0.0692896685964907,0.054898582367273,0.0485489280884137,0.125579311926477,0.0111294985591199,-0.127649863674166,0.0782551853347187,-0.00997804364652238,0.0798670231629161,-0.0575668151751165,0.00429641691420997,0.145089549266516,-0.0636173616840733,-0.125882966803114,-0.0655474298970394,0.00870624534608411,-0.18661021239712,0.0143741569449652,-0.0552602121326375,-0.0763783865661432,0.0547466813782204,0.0369882227213435,0.126521581197974,-0.0773284519306404,-0.0576485054445528,-0.140338009636962,0.0792416287027128,0.0337266963676728,-0.00562211238925066,-0.183493906204905,-0.13152394969675,-0.0440071432227364,0.118100986592039,-0.0273950693747971,0.00864852425500325,0.034345711674167,0.195813869232389,-0.0647578000341395,0.008984445894654,-0.068866292565511,-0.0924943705480038,0.000373964139591213,0.144238270289929,-0.0902462250213183,0.0443612460168444,0.138933265070789,0.0251979518478124,-0.0350109019497458,0.205789098990923,-0.116087427986617,0.0734836383959581,-0.0351768672542792,0.0246148179354426,-0.0024523796764168,-0.0538777235629658,-0.0393703518105729,0.066258635386901,-0.0258050493485583,0.0701147397844609,-0.0155564574697805,0.068269352161261,-0.0287104209218082,0.120133390857151,-0.0354727123700656,0.104563029312953,-0.0503014437523697,0.015318443786187,-0.0215883112288479,-0.0699597979240571,-0.0147771575281776,-0.0696466619885095,0.0057484088844916,-0.175125667385892,-0.00904898313471023,0.0533627789037234,0.161062868435196,-0.240589415665367,0.128615671879152,-0.308277774564864,0.00369280003952939,-0.132156725750842,0.148253765674323,0.00466295054522404,-0.0151389113768579,-0.0106523221231967,-0.107962039677876,-0.0778611292739633,-0.121379865192534,-0.0262601835934133,0.0662608422639966,-0.0620848838326567,0.0285486884582621,-0.161093928293309,-0.16857820521436,-0.0384904792532886,-0.145104041164285,-0.209984759920325,-0.0271216424363443,0.00969252068425449,0.057002720252944,0.0148589142939286,-9.65348770511844e-16,5.53474260877506e-15,8.1282724838238e-15,1.21251091589359e-14
"MoRSEV18",-0.0962907437676461,0.162831276006626,-0.127785974486468,0.0151222018015815,0.0402892926789677,-0.0628612681927728,0.0209420679355268,0.0284744425612255,0.0795349290450947,-0.0527628446071025,0.0162070713655564,-0.00923933728973223,-0.121582936490572,0.0353485793667019,0.03072674692461,0.06645523384379,-0.0363659454069391,0.0110244167902435,-0.015236013921117,-0.0943222274042008,-0.00597784969419524,-0.00283274348351195,-0.0273361646559799,-0.00229646776093026,0.125900448412945,-0.0106746918325558,-0.0537846711448312,0.0492460896939745,0.00337635963239557,0.0281433166646925,-0.044974759704416,0.00332126067520116,0.0474025111218657,-0.0297481179144616,-0.0086863030075877,-0.0730034932497625,0.045418198785497,-0.0106181152920716,0.0223895590657695,-0.00350995762655724,-0.0579529690351621,0.0709574809309542,0.137413414141504,0.0813357217622745,0.0282100324005016,0.010120716344171,0.151950935142589,0.00932685210550047,0.0684249489485011,0.0239820369899128,0.119977510510211,0.0108806296507845,-0.00652946762810713,0.0719414012552531,0.0329146366314052,0.0223793977539686,0.0384748364516139,0.0952896549239881,0.0693628042136591,0.0289529193688268,-0.0213331916927935,-0.150882189393263,0.0212254051799736,0.0260303006779198,0.116522978747967,0.0390270786846556,-0.0996971025938519,-0.0877663688756428,0.00717948786748244,-0.00552002629063597,-0.0540673949002615,-0.10666911118443,0.105942988172674,-0.0766380121904955,0.0302017983541152,0.0404769753600801,0.0376905203621223,-0.0660195082924701,0.0532314041432918,0.0888296996917687,-0.00798951384881096,0.163460814868096,0.021902363692678,0.0698917601290142,-0.0949587687682916,0.0233347547696507,0.114412837265179,-0.0081463845502582,-0.135204935339386,-0.159166046590911,0.0766962266157951,0.149346255699182,0.0965964326421481,0.0310974860819892,0.0380770834425412,-0.115301793591964,0.0185928548354024,-0.0306096959277213,-0.0159903483691515,-0.111534827440146,-0.0360177783672797,0.00463848039122757,0.132802836177476,0.523734883182318,-0.244726417373911,-0.215748725836273,0.117812904519117,-0.102266896299395,-0.246970537062594,0.0324683951606915,0.0540048223911794,0.0144357412974891,4.51126323827205e-16,9.53799275196172e-16,-5.00341248338355e-15,1.33182978037447e-15
