"","Smax37","Chiv6ch","bcutm9","ndonr","S9","mChi1","Sfinger16","QCmax","Arto","GATSe7","GATSe5","MATSm8","MATSm5","MATSm6","MATSm7","MATSm1","MATSm2","MATSm3","nnitro","MRVSA9","MRVSA5","MRVSA4","Qmax","Smax11","Smax16","Smax18","PEOEVSA12","PEOEVSA11","QCmin","Smin11","Sfinger24","Rnc","MATSm4","Smax8","slogPVSA11","LDI","LogP","EstateVSA4","EstateVSA7","EstateVSA1","EstateVSA3","S12","S16","GATSm2","GATSm3","GATSm1","GATSm4","QHmax","bcutp1","PEOEVSA2","PEOEVSA0","PEOEVSA7","PEOEVSA6","PEOEVSA5","PEOEVSA9","PEOEVSA8","slogPVSA2","slogPVSA0","slogPVSA4","EstateVSA8","AWeight","Hy","QHss","UI","VSAEstate9","Mnc","QOss","J","QHmin","IC0","Smin37","nhyd","petitjeant","QOmax","Smin16","Smin8","Geto","Smax35","Smax33","bcutv9","QNmin","bcutv1","SPP","Smax34","GATSp5","GATSp4","GATSp7","GATSp6","GATSp3","GATSp2","GATSp8","bcutm1","SIC5","MATSv2","MATSv5","SIC0","PC6","S7","MATSe4","MATSe6","MATSe3","naccr","S34","Smin23","Sfinger12","ATSm5","kappa3","TPSA","Sfinger53","SIC6","GATSe8","GATSe6","GATSe4","Smax12","Smax15","Smax6","Chi8","CIC1","Mpc","IC2","IC4","GATSp1","Chiv1","SIC3","MATSe7","MATSe1","MATSe8","Chiv3c","bcutv8","Platt"
"MATSv2",-0.118983068983733,-0.0904789998488634,-0.0553236001452254,0.0934180084321882,0.0181165839156632,0.121193607942589,0.0473516299053473,0.126020176943675,-0.0777321245427749,-0.0793098421303939,0.0134113852061764,0.112797528928551,-0.070656935907574,-0.0378716947415432,0.120635930009968,0.191145741698958,0.0688257260968961,-0.0278767784925949,-0.00227793846369677,-0.0529441734203304,-0.0657431321066092,0.00478860045270603,-0.033091774585533,-0.00892140831969091,-0.0283650291588295,0.0572022007761524,0.021169491885623,-0.0638269043348168,0.0455596295274025,0.0421524759414997,0.0312545289080638,-0.0456399685805349,-0.0545757779299215,-0.0358831918775364,-0.00237802432821776,-0.0553174016704477,-0.0714559063875385,-0.0651547558457558,0.0090714975860638,0.00806735839983522,0.0332050669505338,-0.028185662602631,-0.0616453550790101,-0.0848776091843215,-0.0105856853567468,-0.0570227340675449,-0.0772553199528595,0.0361969909557682,-0.0113721650050391,-0.0189458139133855,0.000367005964758527,-0.0103356129918063,-0.0561266961626822,0.108529771177851,-0.0395784583057607,0.0868579636457803,0.254733707572535,-0.0458829324325561,0.0649150408155123,0.0767684061895987,-0.0947793841520851,0.0144017282215702,-0.00210866709823618,0.0367146898368657,0.175724465488248,0.153435682161911,-0.0817382539577055,-0.0716549558080405,0.0868277590116332,0.0150857983682818,-0.0303951449653258,-0.0431612867146009,0.232058044504479,0.0965146774383312,-0.0231930200344191,0.0171494993782423,-0.0943501172789162,0.0814949949756626,0.192865624459897,-0.0542718762079979,0.245205162964795,0.0640394730748762,-0.0019002088294386,-0.0411496524975995,-0.118310710551065,0.0915843107555073,-0.00392779757782888,-0.156417276442701,-0.0180444353238598,0.00550345798657681,-0.150646247096678,0.0854103709541729,-0.0236043633966411,0.051863776150672,-0.0860192091091991,-0.0032204703552862,-0.0332009496724323,-0.17409172618623,0.0148297346863434,-0.101874690694869,0.124930516123001,-0.11938636963328,0.0349020873531188,-0.11831735672612,0.16703642754387,-0.0934696343540665,-0.134069829672632,-0.00485061305574416,0.182770836315913,0.0553608321293437,0.144284351160107,0.0451637516096138,0.0983164500236469,-0.103066200503144,0.0372565134472785,0.0327832846697069,-0.00477103568003827,0.0874871012682616,0.0199366168378503,0.0800339271734067,-0.189804675359981,0.15333656757784,-0.00398705514124357,0.0182248987853471,0.131607145433189,-0.033076327354729,-0.0140024499445302,-0.0264894919006853,0.00181559852577619,-0.0148728226413259
"MATSv5",-0.020819003865089,0.0943637081613629,0.00776241455841813,-0.134556099950719,0.088523184467728,-0.133960912769636,0.0703816180933998,-0.117434565531021,0.109341138210281,0.0417804182755781,-0.187415130668036,0.0791736550351952,0.0925310327712661,0.227622247243657,0.0613869592949476,0.00225018585387256,0.261915650604189,0.0697144987835928,-0.0151911914086534,-0.0755227826039345,-0.0960596033962305,-0.0403429395752215,0.0111614002109495,-0.0577845299847309,-0.0625760259612233,0.0713102567901311,0.0131241670561061,0.000782233710469819,-0.0150439347180579,0.0697653556480654,0.0438888170545239,-0.0218700926956801,-0.036880039920269,0.0470298221839314,-0.0101067205678857,0.00787124813641117,0.0530102604769073,0.0871085550301328,0.0173499639074999,0.0157569727280933,0.0194942688043983,0.0150091990613852,0.0682726857511991,-0.0207900155872049,0.0699315070047187,-0.0109139706422929,-0.0295014986140067,-0.0704439993653137,-0.00547138251678955,-0.0370964078138253,0.117871199095107,-0.0445504040602295,0.00642115244381373,-0.0402474498684656,0.0561085680006506,0.000468094332798599,-0.0601433911585098,0.0243078214786989,0.0226416515512361,-0.038420390341242,0.0777630694926133,0.0773341545896927,-0.0679007996241553,0.0641933245937068,-0.0530619967449918,0.109683463843134,0.0740195931594032,0.00652723664073751,0.0378505921796148,0.0963960067241027,0.0847614611424673,0.0870656469735991,0.0922298968836987,0.0127638644858881,-0.181703667201031,0.00649935488717312,0.102848108318227,-0.0903975773488573,-0.0513477083201952,-0.00131649551960155,0.0247624240661963,0.0364179831030444,0.0305118455498102,-0.0188908455364528,-0.269273276103768,0.0965030523763872,-0.0227953731531997,0.0286319664844344,0.143523338742663,-0.0213587286580812,0.201873848547427,-0.0488449218137295,0.0950270023520234,0.0561373380843057,-0.0890953096867581,0.00565333062799706,-0.00687934645578883,0.0184585876072487,-0.0619148848447874,0.101237252252327,0.0132360254138381,0.116645275516218,-0.101457110984044,0.0616726569686598,-0.0912090984756831,0.218301386111468,-0.169989176677165,-0.163008382136343,0.167004019840862,0.298556075800324,0.0672054306252291,0.0705556283606688,0.0902866343429501,-0.105734151582987,0.149675276030617,0.0688151550399611,-0.0245392725933613,0.0302324885795542,0.0741336223815588,-0.0500192172017441,-0.0213180700388537,0.0117177247782903,-0.0212283645212444,-0.0170357032730752,-0.00093752636830398,-0.0158758839627839,0.0200667097721871,0.00371725594905371,0.00804630869129697,-0.00123382880371664
"SIC0",0.00834106869941693,-0.192101456625475,0.128592827421916,-0.0558245267451681,-0.0740715070315317,0.0923237739600345,0.095257252377381,-0.063460433819038,-0.0276471184549959,-0.0215186779012315,-0.0365427883699933,0.00393504166786107,0.0319772147138152,0.0146799840164377,-0.0133201934955295,-0.0624291633917414,0.0426968100790679,-0.123912221241762,0.0530166125089852,-0.00578788005727797,0.0664375600034984,-0.0236768557694491,-0.106464908347229,0.14271655126819,-0.0152567154299376,0.00848979026471837,-0.0309589567067003,-0.0552107814398549,-0.0712456421157307,0.000200015894651829,0.0761654510828755,-0.0312943937254324,0.0532233885283603,0.0726865774718468,-0.00014862765502437,-0.0101798187445235,-0.0593178261753022,0.00396392955152414,0.0983184997783723,-0.0653575826347532,-0.0678035090189233,0.00856745997817265,0.0191481371399893,0.0563012738592332,-0.0947902251112851,0.0265885248751003,-0.0482146923530771,-0.110413079480605,-0.0581100332105129,0.0532697944668825,0.00123900216348192,0.0779216365748269,0.0579759011226555,-0.147394994786171,0.0410433735752326,-0.00186284607375378,0.0300578336145288,-0.0733997506211137,-0.0194404256867181,0.00259314239183978,0.173347658565017,-0.0765411442113987,0.0533772571091623,-0.10517678783115,-0.115819430843147,0.0291049964902671,0.0179669951088731,0.0313578286287752,-0.0766699132754208,0.0781755764493308,0.0205953042804819,-0.111619164446998,0.0149608175151179,0.0778482656449019,0.0352502968378422,0.0155778818029781,-0.0826518500628329,-0.0728791320699041,-0.0264309936997811,0.0161882540746266,-0.0227562096352635,0.10141308863751,0.0364245617927349,0.0276892240754956,-0.029870459389639,-0.0273612607877744,0.0677089024916032,-0.0425362115996026,-0.0485770103252002,0.0836217276177471,-0.0149068333241061,-0.084082300776202,0.0626743596215225,-0.0277801221773672,0.0029696926142142,0.0505654238922662,-0.158696313414718,-0.0396554893161467,0.0608699492116292,-0.0312349780478068,0.168686078736175,-0.0503153857986376,-0.0690947904538577,-0.033891180137085,0.0559455090458859,0.0197456485964632,0.093949553193414,-0.0215932723326689,-0.00900326206011184,-0.0255702550202847,-0.0031521480804621,0.052402833086058,0.0687637611336352,0.0158432689622028,0.120776697084217,0.0848193281461649,-0.0212528285131746,-0.078622937655371,0.00363084121614228,-0.00830178660455425,-0.0948705355219138,-0.00266927683664273,0.00549281845473952,0.015482249021159,0.0454827029127234,-0.0723478820298669,0.0791560677306659,0.653879339941836,-0.0842972561401798,0.00712542903706638
"PC6",-0.0996610951501615,0.182226856544293,-0.0122006505841968,0.118125780735523,0.0279690538648803,-0.00134585538577716,-0.0379289582459139,0.0240946442149847,0.0340598131784943,-0.0667950023123531,-0.00198198927601542,-0.0564547168423455,-0.0657682961867226,0.0707345736620128,-0.00885687828517822,-0.0198352002584385,-0.023881751121587,-0.0708328066730883,-0.0774754881311499,-0.0139786357935069,0.0788376852371412,-0.0518312148498663,0.0960438995188011,0.0639557447751621,0.0694452361953015,0.0487252577225434,-0.0463106587509415,-0.0444127182609626,-0.0316189060124812,-0.0144414325359767,-0.0697296426015657,-0.0709934233752038,0.11584707953708,0.0476850793576603,0.031015131934866,-0.113054952276673,0.0598361876834763,-0.0391821854111473,-0.123571982832384,-0.0733468153242569,-0.0201807667907471,-0.0155690397335519,-0.0653181306721647,0.0345162839431408,-0.15433426284785,0.0266130595778488,0.0302326591415097,-0.0105301797333423,-0.0719569354914484,-0.0346978141618653,-0.112691694048936,-0.0930250871887096,-0.101411028037549,-0.0806304095563819,-0.0455036466685204,-0.154325118676941,0.082248664308618,-0.0621539450720686,-0.0296964397304862,-0.0373778083119618,0.0813685352233949,-0.0450547726541275,-0.153792272922584,-0.199516412451943,-0.0153197167054599,0.0700182590332174,-0.0671354966714529,0.0528968751606634,-0.0135944848855542,0.0418268763180866,-0.0841728489195197,-0.0687625919643051,0.221125454214615,-0.150361139008468,0.0766691262722769,-0.00578801635947733,0.0663094372482823,-0.0224070748347171,-0.00383467633764489,0.0693844295197946,0.0388989813555307,-0.0683016362462493,0.0516377704255583,0.113441795100324,-0.0587127136790154,-0.0312284704366444,0.078277546871462,0.034971903995792,0.0987038605344716,-0.0340599452652318,-0.0556876422901665,-0.127802967299516,0.0509948881838278,-0.0883506754766462,-0.0529603898654858,0.00159660043867672,-0.154973334482101,-0.112632110097495,0.000793674316763351,0.0580605724635147,0.0391070067579033,-0.145737774305312,-0.097517092810688,-0.0371522241698731,-0.0554659046069082,0.103102038910266,-0.051876818655671,0.234590144898618,0.0475945013015956,0.21710504235936,-0.33677584831855,-0.207847129941472,-0.0575762020818858,-0.0971655371848236,-0.0991316201271932,-0.128797740844534,-0.0491924171576366,0.0818295711196933,0.064976141731016,-0.00850313258825825,0.0976426534173518,-0.0219093075484386,-0.0503830537739714,0.00479302344966636,0.113116494388951,-0.00200192949430287,0.0135282949927844,-0.0345861203235483,-0.0306838234673918,0.0282309848001133
"S7",-0.0961608396654575,0.0140848558725612,-0.00752817144244879,-0.134931081274367,0.0613278553706546,0.0533776080324071,0.0775507903025859,0.0900718984299062,-0.111140014908172,0.00062067854206261,0.0593701777111466,0.0112333681441713,0.0297473722059844,0.0149559317599719,-0.00720952280101517,0.145297518339326,0.0150895464234609,0.115227610272659,-0.134042432363925,-0.00201718045753693,0.341965198984812,0.0339456521997704,0.0256838896763784,-0.210815007919898,-0.140667758630674,-0.0910702718056964,0.118881889714806,0.0166151576935104,-0.0251506165514651,0.168801220488741,-0.0700696052562091,-0.0131330730384792,0.111650364499983,-0.186581028593907,-0.0158827085977547,0.0512264410605778,-0.069200662497641,0.0352110911108394,-0.0394798100709263,0.0451157292377615,-0.0947429523649656,0.161705376646298,-0.0551711031200528,-0.0234608084802373,-0.0359050842126904,-0.122364882834407,0.0560354770459631,-0.126283142370365,0.0157818618271609,-0.0628038455672753,-0.0138909129142108,-0.105952607915764,0.038931290856147,0.0506207739159749,0.132454363888784,-0.0606357941505019,-0.0971777646749329,-0.0523488358060932,-0.0445923465000941,-0.103512879790033,0.00649480669595926,0.00575888380830476,-0.0504300642206834,0.146871438435215,0.124235686833377,-0.044664743723976,-0.0734150557735992,-0.142588985539994,-0.00832614480819125,0.0969208601134923,0.21087930204064,-0.12726198784334,0.0992850110702781,-0.105060045406655,0.139554971394768,0.135550704336892,-0.104809098297412,-0.149274713251677,0.045821038924599,0.0123868107605649,-0.146851828180733,0.169767507298242,-0.0707953847541506,0.101411133638713,-0.042217109744752,-0.132641745113986,0.101983648599347,-0.127093444358173,0.099702364628185,0.00592601817295888,-0.0975035610573084,0.012142817769425,0.0756013774164036,-0.0429870516715511,-0.118450430547344,0.063211566074833,-0.000101466313873683,0.0834028464233928,0.0691321026200856,-0.0210527517538255,0.0239887753975186,-0.000623186184104488,-0.0196286141169795,0.0603623466847596,-0.0866503950673154,0.00207946870548415,0.0059583376220554,0.00225227868572249,-0.0540923601851179,-0.0559932683018293,0.00835366517840401,0.0123097254406589,-0.0222702970815021,0.0502436623364548,0.0846415033082549,0.0504121103219145,-0.0443845435232976,0.0456048678924017,-0.019497321531785,0.00751620557222051,0.031019236147845,-0.0268233594936544,0.020602802526722,0.0332022572479203,-0.0265918524001179,-0.0223796877916865,-0.0169706260582657,-0.0274951215270175,-0.0200023417259239,0.00219878447764009
"MATSe4",-0.10633225222956,-0.0329910767878397,-0.0449628018635915,-0.122824322810223,0.102161731158737,-0.0590447292411251,-0.00636870324513487,-0.122439795483686,-0.00980044450914323,-0.185199757441623,0.186189275985246,0.111806373499379,-0.086622713617488,-0.0921078231756601,-0.0415954560012852,-0.0855175997819141,0.012845934702306,0.0272680295070985,0.0170709251183864,0.0871643216858252,-0.0737456610538163,0.019511856018947,-0.0882490745147455,-0.0417082099128103,0.0829084847304984,-0.148513794239799,-0.0355785414309341,-0.0695698480261163,-0.0268541156474941,-0.0128549590715712,0.0143944927014447,0.00407745727775725,0.0793209858098852,0.0629921412598473,0.0577203893481844,0.0779336472819662,-0.0292746041168781,-0.0772765760861086,0.0219515304277385,0.0028375862089775,-0.00846690864447928,-0.0686203667113311,-0.0499194181462953,0.00889652413702288,0.0717001875489681,0.0396094083053723,0.00983097858740051,-0.00991254484918401,0.160491369921313,-0.156674793923482,0.0639430874663037,-0.1126764752546,0.0162203755617145,-0.063180398475885,-0.037782552866617,0.0347677067352942,-0.0904497075433997,0.0217238744989778,0.0122192162589921,-0.0418951828208889,0.0256024655710608,0.0526061663598424,-0.0603270143980093,0.147114659387161,-0.0193103956990622,0.0437594173862814,0.121055883515217,-0.022870690968337,-0.0861892528100974,0.0454311269024906,-0.00919823619250418,0.0610351594236028,0.0427800204075143,0.185211079210224,0.0246090518959007,0.0303345064642131,-0.0981188808493043,0.0320040547617332,-0.052270472508678,-0.0433292519954957,-0.019932631023782,-0.0982250016680118,0.13318778839295,0.0682531430212622,-0.132752920571008,0.177674083798912,0.0232035410747269,-0.173163492509251,0.147400342286637,0.0460678938821738,0.0970452015845852,0.0617143907104448,0.032533939755543,0.01193522700825,0.0619700820265348,-0.0663582657047729,-0.0486625820187902,-0.0687808018288772,0.270204743290424,0.175624705231899,-0.01018857200337,-0.0287897815455524,0.0186656791568259,-0.0503754163792947,0.0737399644755738,-0.0263965025933001,-0.346056130439157,0.14199074610851,-0.210251828224269,-0.151605411153061,-0.106825888511276,0.0474707851995489,-0.0259111404355914,0.0536723150759682,-0.070511784992739,-0.142630522754251,0.0399484040637072,-0.0281472925666707,-0.00368361864318289,0.00502253510263342,0.0032675861901593,-0.0406071191321937,0.000761879505410307,0.00596497167150157,-0.0122782616650734,-0.024101210794062,-0.0026775444449449,0.0473635265386769,0.0125141907545298,0.00154978475600229
"MATSe6",0.0300397772329335,0.155461887451527,0.0154298776156316,-0.0293988203827793,0.121216040781609,0.0579876548539863,0.110443935758916,-0.0139721959311076,0.0354847057310161,0.0580727884695174,-0.1144783217547,-0.00268727170391172,0.103338107303447,-0.192026962865927,0.19689845652435,-0.0321619067874524,-0.17721355660933,0.00275629660040284,0.102979766373577,0.245072726406356,0.028492239065691,-0.140830557679571,0.0571533782549405,0.00288500793445414,-0.0482323567712895,0.0309379155688166,0.0264890775091495,0.046111614933448,0.0086608855762401,0.0509924371817757,0.0033537887875412,-0.0260526457242687,-0.0425102703378857,0.036442125838574,0.0126924603475929,0.0317186574876784,0.0189738346352391,0.0362451614162937,-0.00530449901745273,0.0436700559002273,-0.00158654855647266,0.0213404776756219,0.0516971236547713,-0.0567470615271809,0.0556772080581284,0.0503939145649019,-0.0285654767455715,-0.100925971279319,0.0239209893900971,-0.023684645492552,0.0560623155739924,-0.0440164535404933,0.000429488389459218,-0.0699951695969897,0.00954618851888851,0.0226934184122551,0.0102236922395287,0.0306348198414613,-0.0321230111797144,-0.0162922546560341,0.105126656899312,0.0264757917556176,-0.050256279054069,0.0550962562694355,0.0291908037935387,0.0176319156055212,0.0450227153950103,0.0750668410250544,0.0228511468794383,-0.0665011501840967,0.00482687984603227,0.0725562102506451,0.0854284547808264,0.0248731148156854,-0.0312690589525719,-0.00947883561720889,0.0551697000980013,-0.0395740641908188,0.115248694394806,0.285236764697979,-0.0940927727533725,0.0505808026726436,-0.168349261033611,-0.0382035740796706,0.145168156502214,0.187235136358062,0.0516224703198601,0.0015450268467928,-0.0293993332848461,0.0126483605463125,-0.0205664039123873,-0.0984680572335864,0.105692135889666,-0.122082409463723,0.0166168264179105,0.012843078689506,-0.000574364916240279,-0.0912576800005516,-0.0282562854294729,0.0122416893186034,-0.140924611184316,-0.299795275027312,-0.122444155576097,0.135884809069658,0.0843957178324382,-0.0380247387073913,0.027983228325925,0.00013866067126033,0.0303213576787837,-0.0135538516575415,0.173855939120479,0.0383025602061988,0.0604069115959819,0.0604451843952894,0.12710931650423,-0.356833215801276,0.135182696589957,0.0348516619119627,0.0296796783826487,0.0682529183607432,-0.0444518589645422,-0.01541222613803,0.0427057000523693,0.0220150351250512,0.00137203452778601,0.00187275006197992,0.0168740345495701,0.0169934492800602,0.0013881886622531,0.00481452316626453
"MATSe3",-0.133508186221404,-0.0581798125648519,-0.0161276715398608,-0.115601591011898,-0.0598863221792472,-0.10089550733606,0.0194131200007283,0.0635615051295044,0.0121747252776926,0.161276675095685,-0.102908855334844,-0.0398064029082268,0.0214932072570767,0.0962445094911278,-0.123583173514552,-0.102227779250568,-0.130899701192906,0.0115039040650911,0.0255819457777285,0.0371009308513454,0.0628228555049167,0.0845012371754942,-0.0167526096429482,0.0455635676052594,-0.0191205137488203,-0.0307492435838312,-0.0705317270259434,-0.0503544146544531,-0.0390755067121345,0.0183124178347099,-0.0106738060659048,-0.0128919861152571,0.0385576232713358,0.0208160851987943,0.0506837492730125,0.0437024455651492,0.00625843688262116,-0.043138915294948,0.0391159610795558,-0.00485503149246704,0.0631199713678919,-0.0512813280441375,0.080694662957118,0.0043356551578586,0.000694846432298367,0.0354800700259,0.0442699398984596,-0.0154610597614861,0.0242200134081763,-0.058561842482027,0.0906449654225383,-0.0880937392054992,0.0405706669045625,0.163920682654424,0.0310762279058009,0.115978873474146,0.189679466294009,0.0564386991831156,0.138264212785503,0.0480575232169555,-0.0210655583948726,0.0337182468214159,-0.14816582695129,0.0864055514023681,-0.110695790464797,0.0165007669201291,-0.0597664216701675,-0.0796166323295177,-0.00986859111222177,0.00701762246097077,0.11749887076695,0.016280974438709,0.00030986175958538,-0.156203111564467,0.082861680415686,-0.326484966604273,0.0359767217985209,-0.0210285758263702,-0.180704353060041,0.0656872386639992,-0.111645103171565,-0.0636124247415026,0.0593495727272682,-0.169333126830104,-0.0151501635861741,-0.231022563030397,0.103235774910878,0.179767362134083,-0.131829136527082,-0.115283689626403,0.0490428527428883,0.0693441753797491,-0.00648384613842839,-0.0426216353949627,-0.0795741754810007,0.055824825785083,0.0232281281600703,-0.0241854431133953,0.0948824899507145,-0.0363376942492032,0.227677528723045,-0.0868056783041021,-0.0207468017761026,0.0161869600598628,0.0551807670328866,-0.152720144558933,-0.230403083158353,0.00807019266626054,0.151327301483863,-0.00310856444443623,0.0178313338613228,0.0370640409615958,0.0967341502613604,0.116560855266562,-0.0939636040231985,-0.0773652695237156,0.0019408447469259,0.0582830472326807,-0.022836085991451,0.108051080108979,0.0358398792344784,0.00987745084577845,0.0868410599600535,0.0221130817504279,0.0164685068001669,-0.0265153196610046,0.0157976302283627,0.0256333293536033,0.0228926578267806,-0.00546910843978032
"naccr",-0.0717182009114058,0.068118757870749,0.210004558539395,-0.0194517275488617,-0.0335215002396683,-0.00745438593522153,0.0967047453990064,0.0791354149649422,0.0325505700648844,-0.106337034065969,0.000740265385747464,-0.0113492106987205,-0.0552524872734423,0.090785445196777,0.0016774250918277,-0.0257264123276455,-0.0773444421396477,-0.0374178985802798,-0.0548293929340035,0.00837351728977751,-0.0863002829345058,0.0375948819333061,0.0262423324458939,0.0308592890749886,-0.0234363855818799,-0.0524747576928478,-0.0978653707976543,0.0147440396930579,0.0141229764543159,-0.110256413910626,-0.0568367442876461,-0.0573937299486768,-0.0211923688423435,0.0769057506711387,-0.110404656259595,0.0164885667638794,-0.0678417380816301,-0.000108722911293559,0.0251724710918574,0.0145501824431399,-0.156767082514395,0.0413752505097262,-0.0460339229720045,0.00804299215671503,0.0016501273816681,0.130640273318418,-0.0963362195139661,0.0241048722006179,0.0456089652733736,0.00554410414123538,0.0811465331084683,0.0166155520561526,-0.0476665405608652,0.12652482814602,0.0657297172532152,-0.141579165587349,-0.001776535719469,-0.0558692258177516,0.00506075278909755,0.119260200461022,-0.0537757475815973,-0.0285388626566259,0.0145858893491994,0.105977708426653,-0.0813215954584094,0.0934215607963021,-0.0600042486414723,0.125456063510084,-0.0287405221317509,-0.0260383969662244,0.01227456876275,-0.0388754993790417,0.0521458485880602,-0.0297237654199089,0.0591989093113205,0.17695003987724,-0.10797966689581,-0.079407801458805,0.0548197113057859,-0.0853898099987534,-0.0527593868474646,0.0739661843715191,-0.109920679712665,-0.0484130169702378,-0.00604276308151444,0.0240757569594853,0.059250395123365,-0.0328090763114464,0.106463887618493,-0.296678242790919,0.198995078773308,-0.00192439007271177,0.0313197114615889,-0.172946432459969,-0.0352148620298916,-0.0756243470923263,0.0655234791409229,0.0735962789950638,-0.124360517353354,-0.0700759668920591,-0.038311717476167,-0.00784235235634734,0.244737922010993,0.0473750293551049,0.0941294040209774,-0.118431305331984,-0.0486063111406483,-0.295904659485761,0.00493475246847503,-0.0187031689485958,-0.0966189720836934,-0.160607460541939,0.0182380047922099,-0.119324199364531,-0.116574484046591,-0.150314394288623,-0.0742773019412797,-0.228278150443163,-0.0218325503140764,-0.0383027973237543,-0.0561133634801784,-0.0105502878322097,0.0996705060570578,-0.0796238625465339,0.0568452090411556,-0.0406209021465077,-0.0159142254561299,0.0345506406353806,-0.0142899372449211,0.00721444352255831
"S34",-0.019659384473322,0.031794407995547,0.113487204051944,-0.0323827805402175,0.0202034926539724,0.212424937028468,-0.250402656054837,-0.0715724658482457,-0.0192009883743794,0.0533840474851793,-0.0869531710753971,0.18423386834558,-0.0339207193794167,0.0275418861733726,0.0263067875810543,-0.0416171651781446,-0.030551103192117,-0.0438532013172908,-0.0292542525185791,-0.0103934845548374,-0.0212788112237796,0.0861051561705861,0.165994725595111,-0.0630263371879943,0.0060855222640225,-0.0655828784349395,-0.0765926191049217,0.08289071157798,0.0992288620416704,-0.0713952176775999,-0.0649673914141847,-0.11306726050316,0.0105181442065664,-0.0268780972669441,0.0131453727137028,-0.00590809244072195,-0.023294157791651,0.0328299358587937,0.0862487595946077,-0.0487378383730262,0.0720619095911833,-0.0685962946605039,0.0349462048209428,-0.0334613545663758,-0.0865782661345698,-0.0474652294044405,0.030078296371222,-0.00370153846236433,-0.0122708340510971,-0.105658722160048,0.0162830693030902,0.0897332746296623,-0.0358508131289084,-0.00885443029974335,0.0078257337459349,0.0350940404429578,-0.0484439126124176,0.0691189153771658,-0.0670188916633218,0.0886240676702246,0.0585089594492206,0.0547558219372774,-0.0164901151816995,0.00243923090708867,-0.141114818709473,0.0706967339310155,-0.0894612296048721,-0.138986189998764,0.0109843261200017,0.0104340224496713,-0.142841156897166,0.0159859134817927,0.071444189802991,-0.0682543875965488,-0.00743127938484865,0.0300380938235803,-0.121301882232762,-0.0124279952243239,0.0656930002490244,-0.0768065344825414,-0.229698424752578,0.0575722515976585,0.00670846149271416,-0.0316644682126815,-0.0586144765060864,0.104395946098123,-0.0949063031894791,0.100139511185553,-0.0286392064751061,-0.0596976249955524,-0.111580173659799,0.131661014294077,0.0594546156722516,0.00229748792084225,0.0446591572569657,-0.0553285207231987,-0.0101188958395686,-0.0201075360487101,0.0122675537797918,-0.0116510996056662,-0.0198296247844254,0.0730119358187606,-0.272354071783375,-0.033464970472515,-0.0383579443331145,-0.0706610720002802,0.0546453036479993,-0.0674785009858622,-0.124766498896355,-0.0618466755991979,0.0736108731791534,0.159115420069661,0.136898793854027,-0.172317500702328,-0.116023756556215,-0.102627200202124,-0.20014113172848,0.222241269669315,-0.160699368256808,-0.19814257847477,0.127667477436561,0.0271604292791271,-0.0111788953779326,-0.0192984767959972,0.0955483694730987,0.0549205389861023,-0.00174980816212361,0.0371994418996072,-0.0023331739443564,0.00510091420949499
